STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,nrg_bal,Energy balance,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),BE,Belgium,2021,,143.13,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),BE,Belgium,2022,,120.35,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),BE,Belgium,2023,,104.52,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),BE,Belgium,2024,,102.83,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),BG,Bulgaria,1995,,433.79,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),BG,Bulgaria,1996,,481.38,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),BG,Bulgaria,1997,,525.16,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),BG,Bulgaria,1998,,475.87,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),BG,Bulgaria,1999,,459.89,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),BG,Bulgaria,2000,,428.96,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),BG,Bulgaria,2001,,423.54,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),BG,Bulgaria,2002,,381.61,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),BG,Bulgaria,2003,,364.88,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),BG,Bulgaria,2004,,328.90,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),BG,Bulgaria,2005,,312.77,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),BG,Bulgaria,2006,,301.66,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),BG,Bulgaria,2007,,267.10,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),BG,Bulgaria,2008,,241.64,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),BG,Bulgaria,2009,,222.94,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),BG,Bulgaria,2010,,215.13,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),BG,Bulgaria,2011,,223.53,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),BG,Bulgaria,2012,,209.55,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),BG,Bulgaria,2013,,196.72,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),BG,Bulgaria,2014,,196.85,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),BG,Bulgaria,2015,,197.78,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),BG,Bulgaria,2016,,184.91,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),BG,Bulgaria,2017,,182.33,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),BG,Bulgaria,2018,,173.46,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),BG,Bulgaria,2019,,162.77,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),BG,Bulgaria,2020,,155.50,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),BG,Bulgaria,2021,,150.74,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),BG,Bulgaria,2022,,135.46,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),BG,Bulgaria,2023,,111.24,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),BG,Bulgaria,2024,,102.23,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),CY,Cyprus,1995,,219.07,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),CY,Cyprus,1996,,231.27,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),CY,Cyprus,1997,,220.98,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),CY,Cyprus,1998,,221.78,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),CY,Cyprus,1999,,214.52,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),CY,Cyprus,2000,,212.98,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),CY,Cyprus,2001,,198.70,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),CY,Cyprus,2002,,189.96,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),CY,Cyprus,2003,,195.79,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),CY,Cyprus,2004,,166.37,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),CY,Cyprus,2005,,168.82,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),CY,Cyprus,2006,,164.10,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),CY,Cyprus,2007,,152.53,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),CY,Cyprus,2008,,149.25,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),CY,Cyprus,2009,,148.14,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),CY,Cyprus,2010,,139.99,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),CY,Cyprus,2011,,137.39,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),CY,Cyprus,2012,,134.32,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),CY,Cyprus,2013,,128.81,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),CY,Cyprus,2014,,134.37,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),CY,Cyprus,2015,,130.64,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),CY,Cyprus,2016,,129.59,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),CY,Cyprus,2017,,124.64,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),CY,Cyprus,2018,,120.20,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),CY,Cyprus,2019,,112.19,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),CY,Cyprus,2020,,103.57,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),CY,Cyprus,2021,,95.01,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),CY,Cyprus,2022,,88.24,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),CY,Cyprus,2023,,79.42,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),CY,Cyprus,2024,,76.17,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),CZ,Czechia,1995,,346.95,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),CZ,Czechia,1996,,333.21,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),CZ,Czechia,1997,,337.72,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),CZ,Czechia,1998,,325.85,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),CZ,Czechia,1999,,294.79,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),CZ,Czechia,2000,,296.81,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),CZ,Czechia,2001,,282.83,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),CZ,Czechia,2002,,279.99,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),CZ,Czechia,2003,,273.22,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),CZ,Czechia,2004,,262.93,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),CZ,Czechia,2005,,246.17,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),CZ,Czechia,2006,,239.15,,,,,
