,country,year,scenario,share_pu,panel_predictions,COP,Demand_HP_TWh
286,Slovenia,2055,KKO,0.27560986657554964,24687.657311009647,4.388435517958485,0.4306876505119769
287,Slovenia,2060,KKO,0.27560986657554964,23745.549480607002,4.414931529289561,0.4117660263116705
288,Spain,2025,KKO,0.03929522489536126,344003.62065695645,4.348058302811467,0.8635846864867028
289,Spain,2026,KKO,0.047784570705546786,339769.43597506674,4.372177310318078,1.0315059348004278
290,Spain,2027,KKO,0.05811978234620812,329132.6025834033,4.3967403253639326,1.2085414932181753
291,Spain,2028,KKO,0.07060176387744382,318373.50401140034,4.4227548099863965,1.4117477505380882
292,Spain,2029,KKO,0.08553132854937828,297512.4650689461,4.449866209620835,1.588476996250319
293,Spain,2030,KKO,0.10318322049949363,289627.23066817253,4.4783421176787765,1.853654123892469
294,Spain,2035,KKO,0.2352130609278739,278033.3517950172,4.535958924503715,4.0048542475440385
295,Spain,2040,KKO,0.40257425218187914,261876.6516367286,4.586313525433615,6.385229820318915
296,Spain,2045,KKO,0.5205005545889126,252595.59720394106,4.629767348556035,7.888334249330564
297,Spain,2050,KKO,0.5736640180783529,236925.30118110555,4.670080913735327,8.084294872126623
298,Spain,2055,KKO,0.5736640180783529,223045.67507306527,4.707595611198502,7.55004894365915
299,Spain,2060,KKO,0.5736640180783529,214808.54733258495,4.7436191265195715,7.216005513799309
300,Sweden,2025,KKO,0.00037557716513155143,203394.82715164346,3.2978361707802124,0.006434391844641596
301,Sweden,2026,KKO,0.0008358397339830978,196933.49070119226,3.3109677748082684,0.013809728393248955
302,Sweden,2027,KKO,0.0013961786771379222,192097.01690123326,3.3260002175330294,0.022399423848958763
303,Sweden,2028,KKO,0.002072907957859561,184356.86465613873,3.3421194265593193,0.031762513797118384
304,Sweden,2029,KKO,0.0028823366160131013,178995.1937137092,3.35973286440887,0.042655871575452094
305,Sweden,2030,KKO,0.00383936031556628,172023.56648911833,3.379095137613897,0.05429300741628535
306,Sweden,2035,KKO,0.01099755540849277,162991.04191201477,3.4242214441884693,0.14541042749355443
307,Sweden,2040,KKO,0.020071292482579522,155409.59249701697,3.4697245076195555,0.24972134585230416
308,Sweden,2045,KKO,0.026464843186557667,146689.96440403446,3.513537804618352,0.30691816758118784
309,Sweden,2050,KKO,0.029347179802570775,139327.00028077626,3.553921717587406,0.3195886164257271
310,Sweden,2055,KKO,0.029347179802570775,133269.71301851713,3.5904907923036435,0.3025809048611747
311,Sweden,2060,KKO,0.029347179802570775,126908.67583594332,3.6254582960168147,0.2853594577389552
312,Austria,2025,KVE,0.07139905003337209,220971.7730096093,3.78761846306545,1.1570723303167822
313,Austria,2026,KVE,0.0755078809969543,220734.47362527935,3.8005599583128236,1.2181825068206513
314,Austria,2027,KVE,0.08036337325730533,216274.01150148475,3.817041895943359,1.2648326451302558
315,Austria,2028,KVE,0.08607142626719547,210542.05932224696,3.8334948156060067,1.3131081143363061
316,Austria,2029,KVE,0.09274082693403442,201822.49049006644,3.850681421312895,1.350207247182746
317,Austria,2030,KVE,0.10047802979618348,199722.09169676434,3.8690377687850908,1.4407603445980455
318,Austria,2035,KVE,0.15769147909494644,190488.72713402094,3.9066935909172593,2.135824951146692
319,Austria,2040,KVE,0.24073820575394325,184624.72091810696,3.9450196757884157,3.1295593843172638
320,Austria,2045,KVE,0.3202532412216365,177748.78018767905,3.9789856569777475,3.9739764439762686
321,Austria,2050,KVE,0.37121102594079963,170294.7482860652,4.008270934579303,4.380892053190635
322,Austria,2055,KVE,0.3960145060799664,164927.36952512374,4.033657112182519,4.497822872029747
323,Austria,2060,KVE,0.3960145060799664,161468.56172137125,4.057638124991865,4.377470803060367
324,Belgium,2025,KVE,0.048719840145533586,256113.48183654825,3.6997978565854925,0.936823546242507
325,Belgium,2026,KVE,0.05755611457557509,253652.86676138738,3.7135685725960217,1.0920368535264953
326,Belgium,2027,KVE,0.06799812654581175,251184.33057082313,3.7294007653264654,1.2721781573001048
327,Belgium,2028,KVE,0.08027361884609376,243194.1741626912,3.746205599599595,1.447544419969086
328,Belgium,2029,KVE,0.09461654390152402,232945.40966806648,3.7641610513339794,1.626486787710799
329,Belgium,2030,KVE,0.11125583824505342,231696.05799685654,3.783361098793378,1.892610130207589
330,Belgium,2035,KVE,0.2342966115389683,221794.8468283367,3.8273062410833116,3.7715662861772232
331,Belgium,2040,KVE,0.4128933155113728,212923.46222710898,3.869234728565187,6.311517539176756
332,Belgium,2045,KVE,0.5838949169241648,204507.17451883914,3.906703535909187,8.490441748145049
333,Belgium,2050,KVE,0.6934825281246354,196207.17279946234,3.9392081707980857,9.594867259945293
334,Belgium,2055,KVE,0.7468238213713847,187526.84288917176,3.968162023171295,9.803693092279888
335,Belgium,2060,KVE,0.7468238213713847,183938.09182610782,3.9963037452444166,9.54836139358939
336,Bulgaria,2025,KVE,0.00038012459468298305,61156.39007155382,3.4121456663701646,0.0018925081052977614
337,Bulgaria,2026,KVE,0.0008313093430692682,59395.262466868844,3.4231200085557156,0.004006727821025359
338,Bulgaria,2027,KVE,0.001364483881811573,57704.526981765,3.436627714956229,0.006364192483061536
339,Bulgaria,2028,KVE,0.0019912768756994398,57014.02556571561,3.449815797971171,0.00914144707268085
340,Bulgaria,2029,KVE,0.0027236340567141594,54934.33107248301,3.4631563356316133,0.012001015554992231
341,Bulgaria,2030,KVE,0.0035732450427861913,52952.224391428674,3.4768667526837507,0.01511668141734578
342,Bulgaria,2035,KVE,0.00985577064555973,51048.81283499659,3.489305632592111,0.04005296978242073
343,Bulgaria,2040,KVE,0.018975010839193084,49786.36212751772,3.501917302029991,0.07493488404084139
344,Bulgaria,2045,KVE,0.027706441162902485,47888.125426175604,3.5147061819631342,0.10486173909397752
345,Bulgaria,2050,KVE,0.0333020413422765,45662.337739073126,3.5276768585658544,0.11973957178387398
346,Bulgaria,2055,KVE,0.036025675398990674,45336.37119189979,3.5408340913686143,0.12812999471798306
347,Bulgaria,2060,KVE,0.036025675398990674,44522.93858446743,3.553136713673094,0.12539537929658878
348,Croatia,2025,KVE,0.011852159636953855,72806.28199461382,4.346063483416207,0.055152827129012344
349,Croatia,2026,KVE,0.015086843050057993,72230.94559303173,4.366088081256503,0.06933087463845361
350,Croatia,2027,KVE,0.018909336702442294,69745.62880120073,4.386514197501563,0.08351630063980074
351,Croatia,2028,KVE,0.02340301009905083,67925.48256552582,4.408052610342348,0.1001740384766492
352,Croatia,2029,KVE,0.028653505897875638,65077.25779640762,4.4305817931905205,0.11690787131643582
353,Croatia,2030,KVE,0.034744630595834936,64247.817376929655,4.45417525064089,0.13921187273975852
354,Croatia,2035,KVE,0.07978600540377685,60788.863713214174,4.4842444602091796,0.3004408392632122
355,Croatia,2040,KVE,0.1451646670273377,59200.898191200875,4.501881400896693,0.5302646400194946
356,Croatia,2045,KVE,0.2077629993995935,56603.16412458216,4.519407345968007,0.72281129002717
357,Croatia,2050,KVE,0.2478795927714227,54536.83212776941,4.537212724946896,0.8276353640189937
358,Croatia,2055,KVE,0.2674061701615698,53003.29425855692,4.555305650480668,0.8642796024340854
359,Croatia,2060,KVE,0.2674061701615698,52050.60108548874,4.573694578876169,0.8453323949017645
360,Czechia,2025,KVE,0.07353947012839929,225882.93766320107,3.430278532398571,1.3451540928419756
361,Czechia,2026,KVE,0.07601877946969555,222828.90975114863,3.443794809901268,1.3663207373208177
362,Czechia,2027,KVE,0.07894863164039297,217031.15137537936,3.455647534954388,1.3773196429507444
363,Czechia,2028,KVE,0.08239292742025556,212525.59194312067,3.4686315295519288,1.402298598063028
364,Czechia,2029,KVE,0.08641730990780506,203823.6008532497,3.483052378236003,1.4047295118628595
365,Czechia,2030,KVE,0.09108601482695466,201092.22661554048,3.4988608882169636,1.4541787964297146
366,Czechia,2035,KVE,0.12560917738863245,192270.41309903347,3.5234504952849686,1.9039833930672792
367,Czechia,2040,KVE,0.17572039563894964,186939.9060449262,3.5480179842862922,2.5717922260014148
368,Czechia,2045,KVE,0.22370055640873746,180444.36446671755,3.573382587181532,3.1378224776609587
369,Czechia,2050,KVE,0.25444898893997947,172716.57450204887,3.5972249655940445,3.393631215386167
370,Czechia,2055,KVE,0.26941565477528534,166876.40209803925,3.6180227182644007,3.451786809072513
371,Czechia,2060,KVE,0.26941565477528534,163643.8462371629,3.6391459049029415,3.365274827301608
372,Denmark,2025,KVE,0.10375615498614335,139080.61049218194,3.2548243729646957,1.2315453175750941
373,Denmark,2026,KVE,0.10532639171309881,135663.647287068,3.269108111531202,1.2141404022725821
374,Denmark,2027,KVE,0.10718197359082203,133147.13752515728,3.2846105335701643,1.2068886463148316
375,Denmark,2028,KVE,0.109363371305885,130414.79485920562,3.300956192192137,1.2002079265954597
376,Denmark,2029,KVE,0.11191215901866096,124593.0657236702,3.318341210772558,1.1672062517447794
377,Denmark,2030,KVE,0.11486901954802654,123207.79638011304,3.336855055190427,1.1781518273256597
378,Denmark,2035,KVE,0.1367337932904824,117194.68829908107,3.3735089198423713,1.319469716134438
379,Denmark,2040,KVE,0.16847104931517387,114028.38405540877,3.4084843110872214,1.5655770652988157
380,Denmark,2045,KVE,0.19885862917503835,109709.20560568808,3.441770105073491,1.7607721195612096
381,Denmark,2050,KVE,0.21833272918049576,103978.28037757243,3.473819235981069,1.8153140029718746
382,Denmark,2055,KVE,0.22781166268154068,99416.60403783683,3.502366668256737,1.7962664812150593
383,Denmark,2060,KVE,0.22781166268154068,97132.08070183024,3.5286905961552106,1.7418973759866527
384,Estonia,2025,KVE,0.0005977710411224777,30432.984421549638,3.151189097712382,0.0016036236391015056
385,Estonia,2026,KVE,0.0013072888691030165,29833.70122134634,3.1623564871501935,0.0034258265675267694
386,Estonia,2027,KVE,0.002145741059732218,28919.118682652294,3.1745867478766017,0.005429660377592778
387,Estonia,2028,KVE,0.003131414456732746,28645.931285687413,3.1870286349011345,0.007818348620704876
388,Estonia,2029,KVE,0.004283094512935882,27753.127901611282,3.200209561176635,0.010317837313102379
389,Estonia,2030,KVE,0.005619163924905739,26780.85014077636,3.2144237415019647,0.013004403406088301
390,Estonia,2035,KVE,0.015498850540765437,25959.161970529443,3.240281882654611,0.03449092686267758
391,Estonia,2040,KVE,0.02983945828107851,25285.559948838647,3.2694961508677944,0.0641032692289111
392,Estonia,2045,KVE,0.04357020937716326,24093.355511801165,3.297331511388232,0.08843451983840747
393,Estonia,2050,KVE,0.05236966037748358,22941.69055322484,3.3198569858704032,0.10052713347050593
394,Estonia,2055,KVE,0.056652754890419474,22512.904059700653,3.3392755004189034,0.10609570477569433
395,Estonia,2060,KVE,0.056652754890419474,21690.61185304156,3.3593335452893713,0.10161017721776681
396,Finland,2025,KVE,0.16560662829490813,168609.8199668532,3.2142982665946325,2.413081026832645
397,Finland,2026,KVE,0.16557366602362267,166128.12587829813,3.2266308679867834,2.3680051660258026
398,Finland,2027,KVE,0.16553471381202559,161172.34498737572,3.2408745465171807,2.2867299841925606
399,Finland,2028,KVE,0.16548892210302335,157807.63274275433,3.255453901181607,2.2283473138850063
400,Finland,2029,KVE,0.16543541817549742,153596.49507403406,3.270725839194802,2.1580582179070977
401,Finland,2030,KVE,0.16537334801929165,148310.84352934765,3.28687800999541,2.072775836677763
402,Finland,2035,KVE,0.1649143646116807,142835.3706921336,3.3144017959704635,1.974179308281311
403,Finland,2040,KVE,0.1642481389241883,141625.38767511386,3.340418228269391,1.9343640992478013
404,Finland,2045,KVE,0.16361024552005726,134564.6739063421,3.3642542572912206,1.8178173669071507
405,Finland,2050,KVE,0.16320144692529728,128536.81607618567,3.387290543395156,1.72026990780023
406,Finland,2055,KVE,0.16300246598682183,125751.21112150926,3.4092315368913737,1.6701187554885701
407,Finland,2060,KVE,0.16300246598682183,120847.23570326711,3.431514116521476,1.5945663859579517
408,France,2025,KVE,0.14889892759401263,1219679.3496464703,4.021646387482643,12.54385018203402
409,France,2026,KVE,0.15333507169537824,1224740.2763275967,4.0357223073751065,12.9259277643036
410,France,2027,KVE,0.1585773567980985,1204168.4676716456,4.052840695716123,13.087792206863249
411,France,2028,KVE,0.16474011839976588,1160305.826577107,4.071555930471319,13.040941330704529
412,France,2029,KVE,0.17194080946982324,1105870.9189271808,4.091961957310121,12.907713474013208
413,France,2030,KVE,0.18029436481006716,1096870.1223998275,4.114193563686601,13.352117285897256
414,France,2035,KVE,0.24206548848856752,1056398.9279189,4.157112619468857,17.087028234178554
415,France,2040,KVE,0.33172779143345255,1008595.4554759804,4.198918360286324,22.133950419981836
416,France,2045,KVE,0.41757706551805873,965739.6912121208,4.237956133018763,26.432470803602097
417,France,2050,KVE,0.47259419279931636,937963.7816491887,4.273893987110057,28.810328057348556
418,France,2055,KVE,0.49937354027988895,888764.7234172641,4.308008339589287,28.617605955075007
419,France,2060,KVE,0.49937354027988895,869574.887277128,4.340986887977014,27.786992349133673
420,Germany,2025,KVE,0.042359053028465675,1817703.743577863,3.7926933111436414,5.639221036906971
421,Germany,2026,KVE,0.04994929772212958,1802261.7779947617,3.8033803024459787,6.57468583234742
422,Germany,2027,KVE,0.05891885005730886,1770051.5652768917,3.8140736868785807,7.595364149989861
423,Germany,2028,KVE,0.06946333812544256,1730482.2696487785,3.8257672632514566,8.727739122157454
424,Germany,2029,KVE,0.08178372401380697,1661989.0770493848,3.8386245619815242,9.835963506997235
425,Germany,2030,KVE,0.09607666122362296,1649895.1411499996,3.852839022489267,11.428543385330753
426,Germany,2035,KVE,0.20176708358345158,1588527.2901820368,3.872922500067899,22.98813238489178
427,Germany,2040,KVE,0.35517932709907524,1545978.5519339645,3.898863360187308,39.12106135231911
428,Germany,2045,KVE,0.5020674763985961,1494161.453443045,3.924411292568232,53.098542426451594
429,Germany,2050,KVE,0.5962018076703521,1435377.8121394257,3.94741128518189,60.22053895731595
430,Germany,2055,KVE,0.6420212841052196,1379072.0640178681,3.9681925446303143,61.978512569104446
431,Germany,2060,KVE,0.6420212841052196,1358645.363049339,3.9888460137258224,60.744332628965154
432,Greece,2025,KVE,0.06827813369361219,110750.2820431614,4.261891668840344,0.4928577333677143
433,Greece,2026,KVE,0.07371587693214161,107592.70702800009,4.277160203063629,0.5150932429153334
434,Greece,2027,KVE,0.08014177287248886,104054.97003062397,4.294068397830012,0.5394489044638395
435,Greece,2028,KVE,0.08769597184898727,102048.83684669151,4.311611792589454,0.5765613852026572
436,Greece,2029,KVE,0.09652244553519825,99324.74639030916,4.330112520650806,0.6150127211882271
437,Greece,2030,KVE,0.1067620788814436,94976.6179584686,4.348779262916967,0.6476850274359371
438,Greece,2035,KVE,0.18247997767912452,91756.78987287758,4.370474191441451,1.06419783163598
439,Greece,2040,KVE,0.2923863672031791,88989.29247558015,4.3874546984743565,1.6473266604618875
440,Greece,2045,KVE,0.39761881660501913,85471.08913129143,4.403040729168732,2.144030518701609
441,Greece,2050,KVE,0.4650577917692561,82566.82739857677,4.4188525886247625,2.413795691506887
442,Greece,2055,KVE,0.4978834196946174,81089.42236969936,4.434896233410214,2.5287500657435675
443,Greece,2060,KVE,0.4978834196946174,80257.36402125988,4.451177849080658,2.4936477620458293
444,Hungary,2025,KVE,0.01652646933965317,192028.96161082396,3.4089149006135355,0.2585997824748949
445,Hungary,2026,KVE,0.022400205866201797,191414.82073352113,3.4179938954903606,0.3484606859214944
446,Hungary,2027,KVE,0.02934132427598267,186626.0875254464,3.431739702378844,0.4432361998530499
447,Hungary,2028,KVE,0.03750121202917394,182344.97385665655,3.4451647246784525,0.5513490221099243
448,Hungary,2029,KVE,0.04703538431667209,175516.35135663874,3.4590922393523944,0.662945207448184
449,Hungary,2030,KVE,0.058096022115482905,172384.3614766568,3.473864423078778,0.800808908483171
450,Hungary,2035,KVE,0.1398849129057231,164410.10124555617,3.4940561298011352,1.8283822455416519
451,Hungary,2040,KVE,0.2586034963935129,160709.0869622938,3.508570454168584,3.290350200517986
452,Hungary,2045,KVE,0.37227338750755656,154509.9233679759,3.5229679659297495,4.535312044654657
453,Hungary,2050,KVE,0.4451195581263645,148635.0953787358,3.5388715476361594,5.193148522572724
454,Hungary,2055,KVE,0.48057711492785704,145144.98154297998,3.553676930990149,5.452361801807475
455,Hungary,2060,KVE,0.48057711492785704,142003.73353002663,3.5672829267427604,5.314015205089691
456,Ireland,2025,KVE,0.0453268061864885,86477.73093050261,4.046317293607487,0.26908963446882417
457,Ireland,2026,KVE,0.05349183183026529,85171.42226734002,4.074830855599562,0.31057699476233896
458,Ireland,2027,KVE,0.06314061494407879,83274.29834914976,4.104232500136062,0.3558650468095834
459,Ireland,2028,KVE,0.07448359780584084,81174.60872937253,4.134058211744564,0.4062578463369053
460,Ireland,2029,KVE,0.0877369606129313,76505.85636859316,4.164520090561117,0.4477234111616332
461,Ireland,2030,KVE,0.10311224870350608,75415.25042376344,4.1957848808133615,0.514817997812502
462,Ireland,2035,KVE,0.21680621295606511,71971.30690765036,4.2644330959516825,1.0164062022530427
463,Ireland,2040,KVE,0.3818357940735275,69413.30651716987,4.322423290186069,1.7032938363167172
464,Ireland,2045,KVE,0.5398472356280634,67258.91364251461,4.372732915724056,2.306562769595511
465,Ireland,2050,KVE,0.6411100090713593,63987.50222660192,4.4199369293593795,2.578155700999525
466,Ireland,2055,KVE,0.6903992237375769,61029.489028791344,4.465995144398284,2.620711901095813
467,Ireland,2060,KVE,0.6903992237375769,59857.40133656193,4.509384477915039,2.54564820567868
468,Italy,2025,KVE,0.04851247632667975,944340.1050519014,4.029426547663288,3.1581745806451265
469,Italy,2026,KVE,0.055679780512570845,943083.0261587423,4.0418342084292815,3.608830187936459
470,Italy,2027,KVE,0.0641495351241929,914531.611934666,4.0564496584592,4.017386761382282
471,Italy,2028,KVE,0.07410646754455366,890250.0283529405,4.0724028344498375,4.500024481491803
472,Italy,2029,KVE,0.08574034193376551,852196.7418420936,4.089770579323959,4.962764117012872
473,Italy,2030,KVE,0.09923685394715395,843303.4322794378,4.1087443331085645,5.657769324633777
474,Italy,2035,KVE,0.19903803785635607,805204.1394209785,4.13273636687983,10.772137241976134
475,Italy,2040,KVE,0.34390190713771723,782514.9957928614,4.155389012147195,17.989250333212535
476,Italy,2045,KVE,0.48260521511026366,744334.8616662859,4.175924206074167,23.894902481574977
477,Italy,2050,KVE,0.571494231708546,720912.6929007552,4.192220201157643,27.29907528371023
478,Italy,2055,KVE,0.614760574033597,695593.6079492528,4.2085875409665485,28.224270385945673
479,Italy,2060,KVE,0.614760574033597,685575.0477732256,4.225217501862985,27.708271804702395
480,Latvia,2025,KVE,0.002717775917157171,38912.28318816412,3.246358569699748,0.009049016327732317
481,Latvia,2026,KVE,0.0038731355903216273,38085.99626672879,3.253334837539745,0.012594958967727032
482,Latvia,2027,KVE,0.005238448498224975,36992.74575253972,3.2614609801138243,0.016504583086994935
483,Latvia,2028,KVE,0.006843492443416251,36796.610161546785,3.270771674026207,0.021386163120635196
484,Latvia,2029,KVE,0.00871885715005386,35628.47035098056,3.2813077959405907,0.026297064292596217
485,Latvia,2030,KVE,0.010894476504865705,34424.48004720509,3.293117001807636,0.03163472722555624
486,Latvia,2035,KVE,0.026982291425536032,33477.298019739996,3.3050907986109515,0.07591775052054858
487,Latvia,2040,KVE,0.05033414985450032,32598.798314818046,3.3172334117629636,0.13739970395848075
488,Latvia,2045,KVE,0.0726929341909386,31355.376230746242,3.32954922519071,0.19015873276886489
489,Latvia,2050,KVE,0.08702172260305387,30046.129653117994,3.3420427891842994,0.21732100568606566
490,Latvia,2055,KVE,0.09399619805870629,29544.450427880165,3.354718828730195,0.22994690925871208
491,Latvia,2060,KVE,0.09399619805870629,28586.01205847064,3.367582252365354,0.22163745132557383
492,Lithuania,2025,KVE,0.08495597429504143,45705.53641227509,3.265880801158903,0.3302629871451225
493,Lithuania,2026,KVE,0.08588593811639755,44403.43548548541,3.2791905347306973,0.32304980552286783
494,Lithuania,2027,KVE,0.08698489598957919,43173.174916952245,3.294013856931304,0.3166867648069485
495,Lithuania,2028,KVE,0.08827681644983411,42766.224770085806,3.3079094404815117,0.3170235060179875
496,Lithuania,2029,KVE,0.0897863215585284,41165.68084193518,3.3216288461277226,0.3090949273910356
497,Lithuania,2030,KVE,0.09153750548506762,39758.43642816203,3.335462288654442,0.30308876232172227
498,Lithuania,2035,KVE,0.1044867940818552,38478.38552891289,3.3480894390809626,0.3335636320450737
499,Lithuania,2040,KVE,0.12328300447830012,37417.74166992641,3.3609019200485832,0.38126105263787946
500,Lithuania,2045,KVE,0.14127987679897008,36034.68976961613,3.373904753601174,0.4191464344183402
501,Lithuania,2050,KVE,0.15281330239503327,34526.62632635749,3.3865248409786446,0.43277138702829565
502,Lithuania,2055,KVE,0.15842714715467274,33859.651103206204,3.398871393115108,0.4384043429827624
503,Lithuania,2060,KVE,0.15842714715467274,32780.40116181382,3.4114037164509585,0.4228713350792604
504,Luxembourg,2025,KVE,0.02310994776276176,16004.91187067654,3.9110778926225054,0.026269589401189116
505,Luxembourg,2026,KVE,0.03303441156381675,15850.939603252502,3.9349655033420246,0.03696393145578205
506,Luxembourg,2027,KVE,0.04476235987837694,15550.655798851662,3.961105231645043,0.048813820786121884
507,Luxembourg,2028,KVE,0.05854958207691903,14958.679942109027,3.988623665718526,0.0609946167758472
508,Luxembourg,2029,KVE,0.0746588418832822,14276.786903937482,4.017727805891911,0.07369342045212167
509,Luxembourg,2030,KVE,0.0933472694208005,14111.96886735278,4.049224553206897,0.09036804061076646
510,Luxembourg,2035,KVE,0.2315405442310234,13393.610903867822,4.143210664150445,0.20791470735574336
511,Luxembourg,2040,KVE,0.43213147625728654,12759.29541207859,4.2277996405268485,0.36226443167394373
512,Luxembourg,2045,KVE,0.6241919669742682,12217.522576056845,4.301872566405727,0.4924263491319253
513,Luxembourg,2050,KVE,0.7472753194678879,11695.761741093913,4.366015436120388,0.5560596523160537
514,Luxembourg,2055,KVE,0.8071856061073598,11146.52658049874,4.420963997815865,0.565318874792209
515,Luxembourg,2060,KVE,0.8071856061073598,10861.555255929785,4.468127859843088,0.5450512395509296
516,Netherlands,2025,KVE,0.07905649921609748,295655.7577871798,3.8738437739112603,1.6760204641323364
517,Netherlands,2026,KVE,0.0880742910951759,290811.94562068884,3.8885957989522093,1.82964188937163
518,Netherlands,2027,KVE,0.09873080606559172,289119.50592826115,3.9065927897304498,2.029688685966765
519,Netherlands,2028,KVE,0.11125846527916515,280913.88433145813,3.9253605173028876,2.2116898214798018
520,Netherlands,2029,KVE,0.12589602708319367,268122.5938266764,3.9452384778004626,2.376674335401695
521,Netherlands,2030,KVE,0.14287713089483367,265732.3658299925,3.9664435215602034,2.65890854176697
522,Netherlands,2035,KVE,0.2684454453456766,254456.69206350757,4.011135161106782,4.730424547236316
523,Netherlands,2040,KVE,0.4507109373766838,246761.28468249913,4.056429942165768,7.616029880215277
524,Netherlands,2045,KVE,0.6252253059308118,236055.42595682887,4.100829240962074,9.99715323402504
525,Netherlands,2050,KVE,0.7370640993222213,224919.5316627548,4.1419220291934495,11.118034282991662
526,Netherlands,2055,KVE,0.7915011457118972,213185.26689519285,4.1792140325554135,11.215318749863552
527,Netherlands,2060,KVE,0.7915011457118972,209033.93338110085,4.21282669104342,10.909183488735462
528,Norway,2025,KVE,0.16783522618752192,142124.25496261375,3.5198115929281446,1.882475796771864
529,Norway,2026,KVE,0.1676510209489635,139899.84337135815,3.5364316794850423,1.842280086062437
530,Norway,2027,KVE,0.16743334173118504,135826.43220633417,3.5529050790781467,1.7780342919352554
531,Norway,2028,KVE,0.16717744089814754,131601.12866098416,3.5709311120692844,1.7114070391030773
532,Norway,2029,KVE,0.16687844136476065,126594.50318653318,3.5909744126019834,1.6341814342289152
533,Norway,2030,KVE,0.1665315706096409,122787.61519670793,3.613182655186608,1.5720223816135181
534,Norway,2035,KVE,0.16396660330623047,117097.11068128888,3.6524118056376818,1.4602235239122199
535,Norway,2040,KVE,0.1602434902769275,115837.9685443735,3.691555597659437,1.3967523608256114
536,Norway,2045,KVE,0.1566787084187471,110313.71929163807,3.7298685426828584,1.2871924500000087
537,Norway,2050,KVE,0.15439419222087983,105419.70075986527,3.7662990837110835,1.2004261110049042
538,Norway,2055,KVE,0.15328221389502264,101384.44183150168,3.8010027201552647,1.135696788642314
539,Norway,2060,KVE,0.15328221389502264,97540.50806250561,3.834820357737858,1.083001985426757
540,Poland,2025,KVE,0.04265523397766188,644336.1754465697,3.542570027184272,2.155082492923497
541,Poland,2026,KVE,0.04453500719938559,632903.9362039705,3.578248586620865,2.188095708544296
542,Poland,2027,KVE,0.04675637488527774,607914.3495643702,3.5912051723524154,2.198571066306199
543,Poland,2028,KVE,0.049367785598269515,599796.7166380103,3.605557373426954,2.281249674904821
544,Poland,2029,KVE,0.052419008899882304,574459.6681149619,3.621331740048587,2.3098168035289945
545,Poland,2030,KVE,0.055958747302416095,560421.9135533398,3.6384144687751525,2.3942440765219364
546,Poland,2035,KVE,0.08213366441813456,536437.3750789661,3.6560306856718157,3.3475563416929375
547,Poland,2040,KVE,0.12012719939414883,519808.6181827754,3.6714595170892013,4.724366520286105
548,Poland,2045,KVE,0.1565050002142313,500664.08887300227,3.6864195156002464,5.904286214482433
549,Poland,2050,KVE,0.1798179765820721,478136.5031999686,3.701110296555063,6.452833792986119
550,Poland,2055,KVE,0.19116546646043706,465935.88481412316,3.716041828566522,6.65813360845622
551,Poland,2060,KVE,0.19116546646043706,454501.5970135296,3.731221287458367,6.468317766517058
552,Portugal,2025,KVE,0.17750989346190144,48322.29369699193,4.362355124319104,0.5461935736762141
553,Portugal,2026,KVE,0.18090597310615655,49952.48770698784,4.388241438580483,0.5720276387216421
554,Portugal,2027,KVE,0.18491919209091623,47906.34739799801,4.414067572312003,0.5574854907846174
555,Portugal,2028,KVE,0.18963707968644694,46318.83854965652,4.440190162078444,0.54951157973436
556,Portugal,2029,KVE,0.1951495517362308,42869.54997553108,4.466945886498674,0.5202394602381807
557,Portugal,2030,KVE,0.2015445963064529,43864.94160043685,4.494007269989305,0.5464525320879411
558,Portugal,2035,KVE,0.24883333421348852,41713.189110861866,4.53430407997017,0.6358706959259327
559,Portugal,2040,KVE,0.31747409856431813,39877.5969964449,4.566462358708782,0.7701137825246224
560,Portugal,2045,KVE,0.38319580767269884,38564.61094916712,4.592710659615384,0.8937954036474945
561,Portugal,2050,KVE,0.4253140395821976,38029.95794844711,4.6173581816372,0.9730597264061507
562,Portugal,2055,KVE,0.4458149058270996,34906.062554602264,4.640977198248547,0.9314156100840887
563,Portugal,2060,KVE,0.4458149058270996,33592.98858854591,4.663842040094396,0.8919836499192834
564,Romania,2025,KVE,0.00358197141024367,224993.04421102637,3.467190191870481,0.0645670643365166
565,Romania,2026,KVE,0.007692733301618388,220147.76614432465,3.4801141229888057,0.13517580746276822
566,Romania,2027,KVE,0.01255050738009117,213680.42631198448,3.496541233652856,0.21305163431526142
567,Romania,2028,KVE,0.018261242865433718,210837.42583530574,3.5119200259735024,0.3045305867688057
568,Romania,2029,KVE,0.024933777789004373,201875.8446279063,3.526998744217212,0.396428286795509
569,Romania,2030,KVE,0.03267461671702601,196007.76733261484,3.542205811779258,0.5022355977120666
570,Romania,2035,KVE,0.08991495323513089,187953.9769777126,3.555666919705327,1.3202612299326753
571,Romania,2040,KVE,0.1730007073532772,183231.81789779614,3.5684094107936954,2.467581993414989
572,Romania,2045,KVE,0.2525531105767308,176218.13373176078,3.5811865356589805,3.452024549439603
573,Romania,2050,KVE,0.30353484269203446,168156.59815792867,3.594152153942574,3.944786511171512
574,Romania,2055,KVE,0.32834997912214536,167060.66444080786,3.607311307782368,4.224011320420348
575,Romania,2060,KVE,0.32834997912214536,163508.89375026786,3.620669235961963,4.118954746752112
576,Slovakia,2025,KVE,0.061491640217107214,71261.58315770442,3.3760780112206645,0.36054258638698583
