freq,indic_bt,cpa2_1,s_adj,unit,geo\TIME_PERIOD,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
A,BPRM_DW,CPA_F410011,NSA,PCH_SM,BG,,,,,,,,,,33.7,21.4,47.9,59.5,45.1,21.1,7.5,-1.4,-29.2,-21.5,0.0,-9.7,-4.2,2.5,0.7,4.4,21.1,0.5,3.2,1.5,21.5,15.8,2.6,-4.6,12.8
A,BPRM_DW,CPA_F410011,NSA,PCH_SM,CY,,,,,,,,,,15.8,4.7,37.4,24.5,7.8,-0.8,-7.0,-10.7,-0.5,-11.6,-32.3,-26.0,-26.9,-20.8,2.2,23.7,13.9,25.8,11.9,-4.2,14.4,-11.1,-8.1,-2.8,39.8
A,BPRM_DW,CPA_F410011,NSA,PCH_SM,CZ,,,,,,,,,,-2.4,4.0,20.1,2.3,-2.1,10.0,0.5,7.7,-16.9,-11.8,2.9,-15.1,-14.2,-0.7,10.1,14.5,16.9,3.3,3.6,-2.7,9.3,-5.0,-26.0,-10.0,-2.5
A,BPRM_DW,CPA_F410011,NSA,PCH_SM,DE,,,,-13.9,10.5,11.0,10.2,3.9,-16.6,-13.3,0.3,13.3,-13.3,-9.8,-0.9,-34.7,-6.8,2.0,5.0,19.6,-5.9,1.1,-1.5,8.1,0.3,-5.0,-1.0,1.3,2.4,0.9,-16.9,-39.0,-20.3,17.1
A,BPRM_DW,CPA_F410011,NSA,PCH_SM,DK,,,,,,,,-9.2,-6.4,18.4,21.0,4.1,8.8,22.0,12.4,-30.2,-37.2,-47.2,66.8,-5.8,-23.9,-3.1,17.8,40.3,20.4,1.9,11.5,1.1,12.0,24.4,-23.0,-27.7,2.2,9.8
A,BPRM_DW,CPA_F410011,NSA,PCH_SM,EA19,,,,,,,,,,,,,,4.3,1.5,-12.0,-18.9,-20.4,3.6,-0.4,-13.7,-9.6,-6.1,7.7,7.9,6.3,0.3,-0.9,-3.9,14.7,-7.9,-23.1,,
A,BPRM_DW,CPA_F410011,NSA,PCH_SM,EA20,,,,,,,,,,,,,,4.3,1.5,-12.0,-18.7,-20.2,3.4,-0.5,-13.7,-9.7,-6.1,7.8,7.8,6.6,0.5,-0.8,-4.0,14.7,-7.8,-22.7,-8.1,8.1
A,BPRM_DW,CPA_F410011,NSA,PCH_SM,EA21,,,,,,,,,,,,,,4.5,1.6,-11.9,-18.6,-20.3,3.2,-0.5,-13.7,-9.7,-6.0,7.6,7.8,6.6,0.7,-0.8,-3.9,14.7,-7.5,-22.4,-8.1,8.2
A,BPRM_DW,CPA_F410011,NSA,PCH_SM,EE,,,,,,,,,-5.2,22.4,101.9,27.2,68.8,0.1,35.7,-14.0,-36.2,-44.3,-16.2,-9.4,1.1,21.6,5.1,12.7,15.9,18.8,-8.4,8.5,4.3,31.6,-19.7,-14.2,-8.4,4.8
A,BPRM_DW,CPA_F410011,NSA,PCH_SM,EL,,,,,16.1,3.2,0.9,-16.9,5.1,16.7,3.5,-0.9,-2.3,16.6,-11.9,-6.3,-16.4,-13.7,-15.8,-30.1,-38.7,-37.5,-21.0,-2.3,-4.6,14.4,3.7,4.3,17.9,39.1,-5.3,2.3,7.1,-4.4
A,BPRM_DW,CPA_F410011,NSA,PCH_SM,ES,,,,,-4.5,20.1,17.3,14.9,7.6,-9.0,-0.5,15.9,9.1,10.4,10.2,-22.3,-50.1,-49.6,-9.4,-10.2,-29.9,-21.9,-6.1,14.8,27.2,12.4,14.6,-0.8,-33.0,14.0,71.1,15.1,20.7,12.2
A,BPRM_DW,CPA_F410011,NSA,PCH_SM,EU27_2020,,,,,,,,,,,,,,4.8,3.9,-7.0,-14.8,-19.3,0.9,-1.3,-13.3,-9.3,-4.2,8.6,9.3,7.1,1.7,0.8,-2.0,17.9,-11.9,-23.3,-4.3,7.9
A,BPRM_DW,CPA_F410011,NSA,PCH_SM,FI,,,,,12.2,31.2,16.8,12.6,-1.5,-11.3,12.2,18.2,5.6,7.5,-1.1,-9.4,-23.2,-12.9,23.2,-6.8,-16.3,-19.5,-12.8,-11.3,4.8,2.3,-2.8,-9.4,6.4,28.9,-24.4,-40.7,3.3,-0.6
A,BPRM_DW,CPA_F410011,NSA,PCH_SM,FR,,,,-11.3,13.2,3.3,23.5,2.5,1.6,-2.6,0.4,5.5,10.3,6.2,3.6,-3.6,-15.2,-17.9,21.3,0.1,-10.3,-11.6,-16.3,4.7,9.8,8.0,-7.2,1.2,-8.0,25.8,-7.5,-29.6,-16.1,10.8
A,BPRM_DW,CPA_F410011,NSA,PCH_SM,HR,,,,,,,,,,16.4,1.6,-0.3,-4.1,13.7,-5.3,-9.3,2.9,7.2,-15.9,-6.2,-19.5,-22.4,-9.5,-8.8,24.0,32.6,4.0,6.1,0.2,12.7,13.6,4.5,1.9,1.6
A,BPRM_DW,CPA_F410011,NSA,PCH_SM,HU,,,,,,,,23.5,23.7,-9.4,-0.2,12.3,-11.4,-15.9,-2.1,-8.1,-16.1,-26.4,-39.8,-1.6,-12.8,-27.2,13.3,24.4,82.9,7.0,0.9,8.5,-16.1,41.8,-18.3,-34.9,-2.1,15.4
A,BPRM_DW,CPA_F410011,NSA,PCH_SM,IE,,,,,,,,,15.7,-17.8,-15.9,-2.8,40.2,8.7,-20.7,4.7,-23.9,-43.9,-56.7,-21.6,-40.8,11.5,10.3,54.8,20.2,25.4,29.2,-2.0,-9.5,-5.6,4.4,13.1,-2.7,7.3
A,BPRM_DW,CPA_F410011,NSA,PCH_SM,IT,,,,,,,,,,-3.1,-0.2,4.3,3.6,0.3,0.4,-9.8,-9.5,-14.0,3.9,2.1,-12.2,-16.2,-6.0,-4.6,-1.8,3.5,3.9,-2.3,-15.7,25.9,0.2,-18.8,0.5,0.4
A,BPRM_DW,CPA_F410011,NSA,PCH_SM,LT,,,,,,,,,9.1,2.6,18.9,22.7,37.1,36.5,31.2,14.5,-7.2,-23.6,-3.5,-17.1,12.3,24.8,-9.1,4.5,14.5,-8.8,3.9,-4.2,22.3,29.5,-30.2,-19.9,-11.4,6.1
A,BPRM_DW,CPA_F410011,NSA,PCH_SM,LU,,,,,,,,,,-10.7,-2.7,2.1,10.1,22.4,4.1,2.1,-18.9,-15.4,33.2,10.0,-9.1,7.1,17.5,-28.6,11.2,11.3,-4.8,9.0,11.4,2.0,-9.5,-31.7,-14.9,12.5
A,BPRM_DW,CPA_F410011,NSA,PCH_SM,LV,,,,,,,,,,21.9,15.2,35.1,50.3,20.0,18.5,-13.4,-28.9,-45.4,-30.6,0.6,17.2,0.3,4.8,-3.3,-8.1,41.5,5.6,6.6,-6.8,18.9,-1.6,-8.7,-4.8,2.2
A,BPRM_DW,CPA_F410011,NSA,PCH_SM,ME,,,,,,,,,,3.5,74.8,-16.5,33.8,-16.5,67.6,-10.1,66.4,11.5,-60.5,-21.6,70.7,5.7,3.6,-38.3,79.6,2.3,-78.9,-45.5,6.7,78.3,163.2,-14.7,-3.2,102.5
A,BPRM_DW,CPA_F410011,NSA,PCH_SM,MK,,,,,,,,,,,,,,,,,,-12.1,-10.3,-24.0,17.3,1.7,34.0,2.5,1.0,6.6,-21.9,29.9,-26.0,37.2,-5.4,-1.5,-9.4,16.7
A,BPRM_DW,CPA_F410011,NSA,PCH_SM,MT,,,,,,,,,,-48.9,20.8,-0.1,-9.1,6.9,-6.6,-24.3,-40.2,4.5,3.8,-4.1,-15.3,12.0,11.2,24.6,33.8,4.3,34.6,5.0,-37.3,2.2,17.0,-17.5,7.9,34.7
A,BPRM_DW,CPA_F410011,NSA,PCH_SM,NL,,,,,,,,,,-22.6,8.2,5.9,8.2,3.7,6.5,-12.9,-3.4,-20.0,-21.9,-1.9,-47.3,-39.5,86.3,52.2,5.9,28.6,0.1,-15.6,9.7,6.3,-24.7,-13.7,8.5,-7.7
A,BPRM_DW,CPA_F410011,NSA,PCH_SM,NO,,,,,,,,,,-8.4,-13.8,-10.7,15.9,14.9,1.5,-1.1,-0.3,-6.1,-5.5,14.8,3.4,1.5,-9.7,8.2,10.5,-8.3,-5.5,-9.3,-1.9,10.3,-11.7,-25.6,-13.9,3.9
A,BPRM_DW,CPA_F410011,NSA,PCH_SM,PL,,,,,,,,,,14.4,-52.3,58.8,-9.8,0.0,23.7,47.0,1.8,-11.2,-1.7,-3.1,-12.1,-11.7,-2.3,11.9,12.5,11.3,7.7,6.5,5.3,25.3,-25.1,-22.0,10.8,9.1
A,BPRM_DW,CPA_F410011,NSA,PCH_SM,PT,,,,,0.5,9.3,11.1,9.8,0.6,-0.8,-2.1,-11.2,-9.6,-1.2,-5.0,-8.8,-17.9,-27.2,-7.3,-17.2,-29.9,-29.6,-8.0,14.7,19.5,20.3,27.6,6.8,4.3,12.2,4.2,-11.4,6.7,4.1
A,BPRM_DW,CPA_F410011,NSA,PCH_SM,RO,,,,,,,,,,10.6,-11.9,-10.0,24.8,26.9,16.4,8.9,7.5,-18.6,-14.0,-6.4,-4.7,-0.3,-1.6,2.4,-2.9,4.3,4.6,0.4,-1.8,24.4,-15.0,-19.4,1.8,3.9
A,BPRM_DW,CPA_F410011,NSA,PCH_SM,RS,,,,,,,,,,34.2,-33.3,44.5,-0.5,8.8,-4.8,46.0,1.8,-10.9,-21.6,5.9,3.6,-7.2,-2.5,23.1,-11.0,43.6,1.1,4.0,11.5,39.1,1.1,-7.1,3.0,1.6
A,BPRM_DW,CPA_F410011,NSA,PCH_SM,SE,,,,,,24.9,15.5,20.3,12.3,-12.4,4.2,25.1,12.1,12.5,15.9,-3.9,-20.1,-15.0,14.7,-15.4,-23.2,8.0,28.0,20.8,24.1,-1.7,-17.2,4.1,8.5,31.1,-17.6,-50.5,-7.1,6.1
A,BPRM_DW,CPA_F410011,NSA,PCH_SM,SI,,,,,,,,,,-11.8,1.9,7.2,1.0,15.0,11.5,8.6,-7.8,-11.7,-16.7,-8.6,-6.7,8.6,-7.6,5.2,5.4,3.5,2.8,-9.3,-1.7,11.9,4.0,-10.9,-8.2,1.5
A,BPRM_DW,CPA_F410011,NSA,PCH_SM,SK,,,,,,,,,,,,,25.2,-11.9,4.8,21.8,36.1,-18.3,-12.0,-1.6,-3.1,-1.5,4.2,16.6,15.7,6.8,7.0,-4.5,-4.5,6.5,-8.4,-24.6,-18.5,-5.9
A,BPRM_DW,CPA_F410011,NSA,PCH_SM,TR,,2.2,-1.1,-7.7,-11.7,1.7,-10.5,-17.6,-17.4,0.9,-39.4,0.7,46.1,51.0,-13.7,-15.5,-8.3,-14.5,37.4,-17.2,-9.3,20.1,8.0,-9.6,-1.4,16.2,-13.3,-25.5,101.3,62.3,-3.2,8.2,-10.0,12.2
A,BPRM_DW,CPA_F410011,NSA,PCH_SM,UA,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.4,-11.9,20.2,-49.9,60.7,10.9,21.2
A,BPRM_DW,CPA_F410011,NSA,PCH_SM,UK,,,,,,,,0.3,-4.5,-1.3,-5.3,-3.1,-1.8,-9.0,-2.9,2.7,-39.6,-21.7,29.6,15.7,-7.2,25.2,5.4,25.8,9.1,4.8,5.6,-4.1,,,,,,
A,BPRM_DW,CPA_F410011,NSA,PCH_SM,XK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.2,-22.0,16.0,4.4,
A,BPRM_DW,CPA_F410011,NSA,THS,EA19,,,,,,,,,,,,,,849.67,862.8,759.0,616.04,490.08,508.11,505.85,436.83,394.88,370.87,399.43,431.13,457.95,459.54,455.73,437.87,502.35,462.49,355.04,,
A,BPRM_DW,CPA_F410011,NSA,THS,EA20,,,,,,,,,,,,,,855.3,868.2,763.9,621.0,495.3,512.6,510.1,440.2,397.5,373.0,401.5,433.3,461.4,464.1,460.3,442.3,507.3,467.8,361.5,332.1,358.8
A,BPRM_DW,CPA_F410011,NSA,THS,EA21,,,,,,,,,,,,,,860.5,874.5,770.6,627.7,500.0,516.3,513.8,443.5,400.7,376.3,404.8,436.8,465.5,468.3,464.7,446.7,512.6,473.9,367.9,338.2,365.6
A,BPRM_DW,CPA_F410011,NSA,THS,EU27_2020,,,,,,,,,,,,,,1030.2,1070.7,995.1,848.4,684.6,691.2,681.3,590.9,536.0,513.4,558.1,609.7,652.9,663.5,668.7,656.0,773.5,681.6,522.8,500.4,539.4
A,BPRM_DW,CPA_F410012_410013,NSA,I15,AL,,,,,,,,,,,,,,,,,,,,,,,,100.0,583.3,1070.0,1566.7,1760.0,1406.7,2026.7,2073.3,,,
A,BPRM_DW,CPA_F410012_410013,NSA,I15,AT,,,,,,,,,54.4,55.1,54.1,47.2,49.0,56.8,61.4,59.6,62.8,65.2,62.2,80.5,72.2,87.9,93.8,100.0,121.9,150.6,116.8,143.6,125.0,111.3,85.2,,,
A,BPRM_DW,CPA_F410012_410013,NSA,I15,BA,,,,,,,,,,,,,,,,,,,,,,57.3,79.0,100.0,104.1,112.7,119.9,139.9,156.2,177.0,191.8,201.5,,
A,BPRM_DW,CPA_F410012_410013,NSA,I15,BE,,,,66.9,62.5,65.8,54.8,68.5,68.3,69.2,76.4,83.6,100.2,116.9,127.8,111.6,106.2,89.1,97.0,86.4,91.8,103.8,120.6,100.0,115.0,114.5,143.1,117.6,112.1,109.2,95.8,,,
A,BPRM_DW,CPA_F410012_410013,NSA,I15,BG,,,,,,,,,29.4,41.9,51.6,59.3,126.8,198.5,335.0,411.5,306.3,110.7,65.4,52.1,52.1,65.0,90.0,100.0,105.4,149.0,224.5,203.8,179.4,248.3,301.1,293.4,,
A,BPRM_DW,CPA_F410012_410013,NSA,I15,CY,,,,,,,,,172.1,189.4,256.5,402.7,556.4,714.9,728.0,862.5,884.7,669.3,563.4,327.0,199.6,135.9,80.4,100.0,104.2,168.8,211.7,409.0,396.0,445.1,428.0,,,
A,BPRM_DW,CPA_F410012_410013,NSA,I15,CZ,,,,,,,,,139.7,101.9,142.3,144.5,167.2,184.0,189.8,193.9,173.6,146.4,84.1,74.6,62.3,71.6,91.0,100.0,87.1,105.0,108.7,167.8,139.6,220.9,199.8,,,
A,BPRM_DW,CPA_F410012_410013,NSA,I15,DE,,,354.1,320.9,272.1,232.3,188.1,158.0,93.0,75.7,67.1,68.2,64.0,56.6,60.5,49.1,46.9,49.0,52.9,65.1,72.6,87.8,93.7,100.0,124.9,124.0,128.2,133.5,136.8,143.7,139.3,,,
A,BPRM_DW,CPA_F410012_410013,NSA,I15,DK,,,,,,,39.2,42.9,47.3,56.8,66.8,82.6,88.1,110.9,93.2,44.9,38.0,20.0,50.9,65.3,46.3,43.1,71.0,100.0,137.5,135.6,203.8,171.3,164.6,137.7,144.6,,,
A,BPRM_DW,CPA_F410012_410013,NSA,I15,EA19,,,,,,,,,,,,,,436.1,468.7,429.7,265.4,180.1,150.3,145.2,121.9,97.4,96.6,100.0,120.8,132.7,143.1,142.5,126.1,146.4,157.6,,,
A,BPRM_DW,CPA_F410012_410013,NSA,I15,EA20,,,,,,,,,,,,,,435.9,468.6,429.6,265.8,180.2,150.4,145.4,122.0,97.5,96.7,100.0,120.8,132.9,143.1,142.8,126.4,146.7,158.0,,,
A,BPRM_DW,CPA_F410012_410013,NSA,I15,EE,,,,,,,,9.3,12.1,17.4,41.7,38.8,153.0,145.9,208.6,128.5,76.7,19.8,36.5,44.7,49.4,44.8,64.6,100.0,105.1,142.1,124.8,145.9,163.2,147.0,111.3,91.0,,
A,BPRM_DW,CPA_F410012_410013,NSA,I15,EL,,,,1214.5,1549.0,1645.0,1855.9,1721.9,1740.7,2175.8,2723.6,2711.8,2563.0,4574.0,2609.4,2050.5,1543.3,1098.4,916.0,455.2,236.0,128.4,106.1,100.0,108.5,133.1,215.3,307.5,365.0,550.8,585.7,,,
A,BPRM_DW,CPA_F410012_410013,NSA,I15,ES,,,,962.0,904.8,1017.7,1225.3,1360.1,1554.4,1384.2,1432.6,1677.9,1973.9,2196.8,2757.6,2443.8,987.0,475.2,302.0,240.9,189.5,82.0,97.9,100.0,181.8,198.6,287.2,291.2,157.9,248.6,410.6,,,
A,BPRM_DW,CPA_F410012_410013,NSA,I15,EU27_2020,,,,,,,,,,,,,,392.1,423.0,387.0,243.0,164.6,138.8,134.8,113.5,92.6,94.0,100.0,121.9,134.9,144.1,142.3,128.3,149.4,157.5,,,
A,BPRM_DW,CPA_F410012_410013,NSA,I15,FI,,,,45.8,67.8,85.2,85.9,98.5,89.8,73.4,73.6,83.7,76.1,83.8,79.3,71.1,59.0,67.5,82.7,92.0,87.4,74.3,88.1,100.0,129.6,159.6,142.3,125.9,134.7,144.1,120.0,,,
A,BPRM_DW,CPA_F410012_410013,NSA,I15,FR,,,95.4,78.7,68.0,67.3,97.6,55.0,68.9,66.0,65.4,75.5,101.4,117.6,134.1,124.7,100.0,74.1,99.1,120.5,112.8,100.7,91.6,100.0,118.7,125.2,119.4,111.0,89.9,103.7,116.4,89.5,,
A,BPRM_DW,CPA_F410012_410013,NSA,I15,HR,,,,,,,,,164.1,272.6,301.5,337.0,322.7,369.8,422.4,416.1,409.1,240.9,185.5,193.5,134.3,105.5,113.1,100.0,137.1,186.2,168.1,238.2,212.2,257.7,290.5,285.7,,
A,BPRM_DW,CPA_F410012_410013,NSA,I15,HU,,,,,,,85.3,118.5,250.7,336.7,351.1,437.4,490.3,461.2,369.0,388.7,424.4,264.1,164.0,84.2,68.7,50.2,75.1,100.0,315.0,403.3,384.4,351.2,180.6,237.6,361.3,,,
A,BPRM_DW,CPA_F410012_410013,NSA,I15,IE,,,,,,,,458.2,623.3,636.4,653.5,1029.0,1148.1,848.3,671.0,772.0,707.9,491.8,246.0,91.2,30.8,42.8,28.1,100.0,130.0,191.0,321.2,676.4,882.7,940.3,598.5,,,
A,BPRM_DW,CPA_F410012_410013,NSA,I15,IT,,,,,,,,,505.9,522.0,584.4,644.3,761.7,792.9,739.9,711.9,537.4,390.2,292.3,272.4,195.5,123.7,104.9,100.0,104.7,127.7,137.4,137.1,123.3,149.2,149.3,,,
A,BPRM_DW,CPA_F410012_410013,NSA,I15,LT,,,,,,,,33.3,25.4,24.7,25.8,44.0,59.6,85.7,127.6,150.4,113.8,24.9,37.9,36.7,66.5,74.5,72.6,100.0,127.8,126.1,122.4,114.6,97.8,129.0,133.4,83.5,,
A,BPRM_DW,CPA_F410012_410013,NSA,I15,LU,,,,,,,,,71.0,57.5,62.1,72.2,88.0,106.3,95.7,111.8,91.2,85.9,75.9,92.4,96.8,72.5,149.1,100.0,106.7,113.4,133.5,129.6,113.8,142.6,102.5,,,
A,BPRM_DW,CPA_F410012_410013,NSA,I15,LV,,,,,,,,,12.2,12.9,35.2,238.9,423.1,851.6,1192.4,1370.4,408.6,268.0,230.0,202.4,263.1,387.8,132.8,100.0,172.3,148.1,222.8,206.7,297.9,341.4,313.2,301.5,,
A,BPRM_DW,CPA_F410012_410013,NSA,I15,ME,,,,,,,,,53.9,41.9,48.7,38.4,66.0,41.4,46.4,69.3,86.5,113.4,92.4,105.2,118.1,107.7,95.2,100.0,96.5,146.5,80.1,54.4,44.4,20.8,70.4,,,
A,BPRM_DW,CPA_F410012_410013,NSA,I15,MK,,,,,,,,,,,,,,,,,84.0,76.6,91.1,111.3,130.5,78.4,86.2,100.0,133.0,133.5,125.1,94.1,105.1,212.7,115.4,133.0,,
A,BPRM_DW,CPA_F410012_410013,NSA,I15,MT,,,,,,,,,45.7,93.8,127.4,148.6,172.3,246.7,293.2,335.5,202.4,151.0,122.3,107.2,81.4,67.5,72.7,100.0,206.7,254.0,366.8,351.0,220.4,211.1,270.9,,,
A,BPRM_DW,CPA_F410012_410013,NSA,I15,NL,,,,,,,,,79.6,68.0,72.6,82.3,79.7,100.7,139.9,138.2,143.0,126.7,117.0,97.6,86.3,66.0,84.9,100.0,84.5,112.1,113.1,91.4,114.2,139.3,134.8,114.5,,
A,BPRM_DW,CPA_F410012_410013,NSA,I15,NO,,,,,,,,,57.4,69.9,66.8,76.7,109.9,114.1,124.5,119.4,81.3,45.0,53.5,89.5,96.4,94.9,84.1,100.0,120.5,128.1,110.9,109.1,106.9,104.5,113.9,75.2,,
A,BPRM_DW,CPA_F410012_410013,NSA,I15,PL,,,,,,,,,68.9,53.4,36.9,29.6,46.8,56.1,85.3,126.0,109.3,71.9,70.3,82.0,74.4,59.5,77.8,100.0,112.1,139.5,140.5,145.2,147.8,181.7,174.5,,,
A,BPRM_DW,CPA_F410012_410013,NSA,I15,PT,,,,1793.6,2042.0,2338.6,2651.4,2893.4,2974.7,2718.3,2104.2,1752.8,1700.5,1596.8,1575.7,1446.4,908.2,448.2,407.5,228.9,131.7,71.4,69.3,100.0,170.0,228.9,361.4,448.9,461.8,488.1,572.2,675.3,,
A,BPRM_DW,CPA_F410012_410013,NSA,I15,RO,,,,,,,,,11.0,11.9,9.7,15.4,13.4,23.0,55.5,108.7,196.2,60.2,47.3,36.0,43.9,48.7,79.9,100.0,146.6,165.8,192.8,206.2,202.0,212.6,208.7,149.6,,
A,BPRM_DW,CPA_F410012_410013,NSA,I15,RS,,,,,,,,,70.9,70.1,74.0,97.1,106.3,112.1,109.3,145.5,158.3,137.2,112.7,121.8,110.0,74.6,76.5,100.0,134.5,178.4,197.6,262.6,280.8,323.0,379.1,,,
A,BPRM_DW,CPA_F410012_410013,NSA,I15,SE,,,,,13.7,14.1,13.3,12.5,18.1,24.7,20.3,30.4,39.7,48.4,76.5,36.0,33.2,30.4,43.4,50.1,47.0,63.0,73.4,100.0,123.8,138.8,117.9,99.8,125.3,155.0,116.3,,,
A,BPRM_DW,CPA_F410012_410013,NSA,I15,SI,,,,,,,,,676.9,545.7,859.1,1021.5,1368.0,1253.8,1620.2,2452.2,1831.2,1032.4,817.0,509.7,337.2,255.9,139.3,100.0,145.3,190.3,364.4,315.4,464.4,576.5,871.7,1126.3,,
A,BPRM_DW,CPA_F410012_410013,NSA,I15,SK,,,,,,,,,,,,38.2,83.9,138.0,140.7,95.5,181.1,106.8,74.4,38.6,41.8,64.4,74.9,100.0,113.1,79.3,95.7,101.1,91.0,131.9,96.9,,,
A,BPRM_DW,CPA_F410012_410013,NSA,I15,TR,48.4,56.9,54.2,54.0,47.3,48.4,45.2,35.3,33.2,29.1,16.7,21.4,35.2,58.6,65.2,63.8,54.9,57.0,100.6,72.0,85.9,93.3,115.1,100.0,112.6,157.5,73.9,34.7,59.8,76.9,73.8,90.0,,
A,BPRM_DW,CPA_F410012_410013,NSA,I15,UK,,,,,,,64.2,69.3,80.7,95.1,111.6,150.6,199.6,223.1,224.9,240.3,145.4,121.0,137.7,111.0,96.4,105.7,136.7,100.0,92.7,97.1,80.6,77.3,,,,,,
A,BPRM_DW,CPA_F410012_410013,NSA,I21,AL,,,,,,,,,,,,,,,,,,,,,,,,4.9,28.8,52.8,77.3,86.8,69.4,100.0,102.3,103.5,97.9,97.5
A,BPRM_DW,CPA_F410012_410013,NSA,I21,AT,,,,,,,,,44.2,44.7,44.0,38.3,39.8,46.1,49.8,48.4,51.0,52.9,50.6,65.0,58.7,71.5,76.4,81.4,99.7,122.7,96.2,118.6,103.9,100.0,83.8,60.8,56.5,49.7
A,BPRM_DW,CPA_F410012_410013,NSA,I21,BA,,,,,,,,,,,,,,,,,,,,,,32.4,44.6,56.5,58.8,63.7,67.8,79.0,88.2,100.0,108.4,113.8,,
A,BPRM_DW,CPA_F410012_410013,NSA,I21,BE,,,,53.6,50.1,52.8,43.9,55.0,54.8,55.5,61.3,67.0,80.3,93.7,102.5,89.5,85.1,71.4,77.8,69.3,73.6,83.2,96.7,80.2,92.2,91.9,114.8,100.0,93.5,100.0,85.6,83.5,74.4,69.2
A,BPRM_DW,CPA_F410012_410013,NSA,I21,BG,,,,,,,,,11.9,16.9,20.8,23.9,51.0,79.9,134.9,165.7,123.3,44.6,26.3,21.0,21.0,26.2,36.2,40.3,42.4,60.0,90.4,82.1,72.3,100.0,121.3,118.1,97.5,124.1
A,BPRM_DW,CPA_F410012_410013,NSA,I21,CY,,,,,,,,,38.7,42.6,57.6,90.5,125.0,160.6,163.5,193.8,198.7,150.4,126.6,73.5,44.8,30.5,18.1,22.5,23.4,37.9,47.6,91.9,89.0,100.0,96.1,117.0,122.4,175.9
A,BPRM_DW,CPA_F410012_410013,NSA,I21,CZ,,,,,,,,,63.2,46.1,64.4,65.4,75.7,83.3,85.9,87.8,78.6,66.2,38.1,33.8,28.2,32.4,41.2,45.3,39.4,47.5,49.2,75.9,63.2,100.0,90.5,86.5,99.2,97.8
A,BPRM_DW,CPA_F410012_410013,NSA,I21,DE,,,246.4,223.4,189.3,161.6,130.9,110.0,64.7,52.7,46.7,47.5,44.6,39.4,42.1,34.2,32.7,34.1,36.8,45.3,50.5,61.1,65.2,69.6,86.9,86.3,89.2,92.9,95.2,100.0,96.9,69.5,56.2,62.3
A,BPRM_DW,CPA_F410012_410013,NSA,I21,DK,,,,,,,25.7,28.1,31.1,37.3,43.8,54.2,57.8,72.7,61.2,29.4,25.2,13.1,33.4,42.9,30.4,28.3,46.3,66.2,89.9,88.1,133.4,112.1,107.9,100.0,108.5,57.0,45.7,54.7
A,BPRM_DW,CPA_F410012_410013,NSA,I21,EA19,,,,,,,,,,,,,,179.3,190.7,173.5,115.2,81.6,78.3,80.1,72.8,66.3,66.6,71.3,86.8,93.6,96.4,97.2,88.5,100.0,103.2,87.7,,
A,BPRM_DW,CPA_F410012_410013,NSA,I21,EA20,,,,,,,,,,,,,,179.0,190.7,173.6,116.1,81.9,78.4,80.1,72.6,66.0,65.9,70.5,86.1,93.1,95.4,96.9,88.7,100.0,103.6,88.9,87.0,93.1
A,BPRM_DW,CPA_F410012_410013,NSA,I21,EA21,,,,,,,,,,,,,,174.9,188.4,173.3,116.4,80.4,76.2,77.7,70.5,64.4,64.7,69.2,84.3,91.7,95.2,96.3,88.0,100.0,104.4,90.1,87.4,94.3
A,BPRM_DW,CPA_F410012_410013,NSA,I21,EE,,,,,,,,6.3,8.2,11.9,28.4,26.4,104.1,99.3,142.0,87.5,52.2,13.4,24.8,30.4,33.6,30.5,43.9,68.0,71.5,96.7,84.9,99.3,111.1,100.0,75.8,61.9,54.0,80.6
A,BPRM_DW,CPA_F410012_410013,NSA,I21,EL,,,,220.5,281.2,298.6,336.9,312.6,316.0,395.0,494.5,492.3,465.3,830.4,473.7,372.3,280.2,199.4,166.3,82.6,42.9,23.3,19.3,18.2,19.7,24.2,39.1,55.8,66.3,100.0,106.3,142.4,202.3,150.4
A,BPRM_DW,CPA_F410012_410013,NSA,I21,ES,,,,387.0,364.0,409.4,492.9,547.2,625.3,556.9,576.3,675.0,794.1,883.7,1109.4,983.1,397.1,191.2,121.5,96.9,76.2,33.0,39.4,40.2,73.2,79.9,115.5,117.1,63.5,100.0,165.2,197.1,260.5,289.7
A,BPRM_DW,CPA_F410012_410013,NSA,I21,EU27_2020,,,,,,,,,,,,,,133.2,146.2,139.3,100.5,67.3,63.6,65.2,59.3,54.3,57.8,64.7,79.5,88.7,91.7,92.7,86.7,100.0,101.8,84.1,85.9,89.2
A,BPRM_DW,CPA_F410012_410013,NSA,I21,FI,,,,31.5,46.6,58.6,59.1,67.7,60.7,50.7,50.2,56.6,52.4,57.2,54.3,47.9,39.0,45.8,54.7,60.4,56.6,50.9,61.4,71.2,91.6,111.7,94.6,87.1,93.3,100.0,83.3,48.5,37.5,31.9
A,BPRM_DW,CPA_F410012_410013,NSA,I21,FR,,,93.2,76.8,66.4,65.7,95.2,53.7,67.3,64.4,63.9,73.7,99.0,114.9,130.9,121.7,97.6,72.3,96.8,117.6,110.1,98.0,87.7,95.1,114.1,120.8,114.0,107.0,87.8,100.0,113.3,88.0,75.7,87.2
