nuts0,country,year,hdd_annual,cdd_annual,tas_annual
AT,Austria,2049,3248.6513193427754,85.02395330588203,280.7860943458347
AT,Austria,2050,2877.7943210161393,103.08838524914907,281.92791699779735
AT,Austria,2051,3300.536938054156,62.85132791273898,280.4047958679273
AT,Austria,2052,3443.7053079543393,53.64733257913272,279.959157861617
AT,Austria,2053,3427.6445911650826,26.199273826381887,279.7940500920674
AT,Austria,2054,3373.6132890148715,45.92143110216855,280.05134756159
AT,Austria,2055,3158.7726296436626,80.58280105096546,281.02624062655207
AT,Austria,2056,3359.5919541490357,30.312680783777914,280.05409012954993
AT,Austria,2057,3338.346848607511,158.31648523889422,280.9825789356287
AT,Austria,2058,2979.1069896559366,109.03886752817792,281.7465474625136
AT,Austria,2059,3810.8817727922697,62.007379683664475,279.05484003184046
AT,Austria,2060,3210.0985178456276,97.3870463735028,280.98783699696975
AT,Austria,2061,3302.7671063339512,67.90066667072705,280.54118997266215
AT,Austria,2062,2950.8189371381786,183.88601798735166,282.1966850680301
AT,Austria,2063,3037.769128522292,165.63452776016476,281.7632396349134
AT,Austria,2064,3500.6946174710756,39.182588236124566,279.7778086194428
AT,Austria,2065,2950.2102393761447,60.302552111041365,281.4193540857936
AT,Austria,2066,3402.1240269214913,35.84948488009747,279.8928753687702
AT,Austria,2067,3232.223278826241,89.63926173073372,280.79268660611876
AT,Austria,2068,3443.1210727081802,57.04640505768931,279.96062269113213
AT,Austria,2069,3199.4191245672973,91.69751300055249,280.9776588018082
AT,Austria,2070,3771.735389273204,67.41330120120202,279.18966154996406
AT,Austria,2071,3259.2483688555467,137.67094506643235,280.9949906386802
AT,Austria,2072,3256.9733191754895,69.79764083889087,280.68368107893724
AT,Austria,2073,3561.95681079076,60.47467598710817,279.7102517071526
AT,Austria,2074,2960.7913096732073,118.93396745266922,281.773125263328
AT,Austria,2075,3115.718284658102,59.65765805299816,280.9721369522565
AT,Austria,2076,3235.361427472235,65.17675411856852,280.63047153705804
AT,Austria,2077,3137.5215758160266,74.3290870111978,281.01949190185076
AT,Austria,2078,3125.4281516037654,65.73805237598123,280.9720074306511
AT,Austria,2079,3461.0381322611256,54.780292855887936,279.8833674866805
AT,Austria,2080,3290.885370917933,72.79865227990783,280.65282125714384
AT,Austria,2081,3251.414949172511,54.89417046784108,280.5521969218926
AT,Austria,2082,3439.3833682028257,57.227450267815904,280.135458892948
AT,Austria,2083,3247.2898731822816,68.09657847882934,280.6960759274358
AT,Austria,2084,3460.261450740173,96.55510505172714,280.3130750269542
AT,Austria,2085,3299.459944558168,59.161574974003905,280.4797019793273
AT,Austria,2086,3254.822144655985,189.03138574925146,281.4911607768908
AT,Austria,2087,3104.6062970738994,50.211617514941594,281.05776060326906
AT,Austria,2088,2928.2262128791253,121.5804028860322,282.05504537012996
AT,Austria,2089,2867.6920240998343,105.36076363448461,282.08179929808875
AT,Austria,2090,3185.31376486332,126.38664894341758,281.2278301423837
AT,Austria,2091,2977.8067730067814,134.79801933538948,281.8946497505023
AT,Austria,2092,3163.9429246460327,109.00702659243049,281.1443110217569
AT,Austria,2093,3078.5980887755886,101.58582705611727,281.46971468529426
AT,Austria,2094,3273.7200104196518,66.87678262025764,280.55257844450546
AT,Austria,2095,3093.7451360984314,51.39123654194623,280.9389489135711
AT,Austria,2096,2888.28303366828,125.31490545972473,282.0330269191139
AT,Austria,2097,3030.460438457776,121.570819266698,281.6628579166277
AT,Austria,2098,3232.8064673980225,70.31374074623629,280.70793349282155
AT,Austria,2099,3015.2617801158435,126.19096961585726,281.7332233507617
AT,Austria,2100,2886.0125830250645,109.43736607159656,282.04063378261105
BE,Belgium,1950,2735.1141014423056,35.66893387353879,281.86369319156506
BE,Belgium,1951,2619.5730796210273,40.382546164579594,282.1118680142335
BE,Belgium,1952,2558.247518322459,51.37342264649347,282.4481779171007
BE,Belgium,1953,2638.472932625266,8.870757913497371,281.81581869089484
BE,Belgium,1954,2442.3437644079054,12.984132405107868,282.4308448801064
BE,Belgium,1955,2695.5634727339884,52.87886519227874,282.17027691973
BE,Belgium,1956,2633.399685393764,29.124335223105042,281.97485183319645
BE,Belgium,1957,2558.003531192916,43.88869783430994,282.3529639078585
BE,Belgium,1958,2753.4879615638183,9.758240384821516,281.4857571836655
BE,Belgium,1959,2423.2324544902813,38.662330607020564,282.7234545320867
BE,Belgium,1960,2817.393066181924,24.80619725928264,281.45044165703234
BE,Belgium,1961,2806.507248026576,17.370990622425904,281.33919090905636
BE,Belgium,1962,2617.2444468723115,18.419993773441497,281.97710719656425
BE,Belgium,1963,2503.140840651674,42.796994230139504,282.5221243315979
BE,Belgium,1964,2394.8655102542602,15.29164851186118,282.51803177735894
BE,Belgium,1965,2539.745995262488,27.203297923177416,282.28910856536277
BE,Belgium,1966,2492.6791069979413,48.45004314342644,282.7024827473012
BE,Belgium,1967,2898.742317263451,27.66592767840558,281.24388012736074
BE,Belgium,1968,2487.397961630737,23.942724709748223,282.458893800187
BE,Belgium,1969,2675.0329864306173,16.295975777280713,281.8702317615532
BE,Belgium,1970,2447.4797034506037,28.459202610562294,282.69351136084657
BE,Belgium,1971,2691.9225099770106,37.3334616739484,281.90790543792406
BE,Belgium,1972,2367.8939980654723,13.414608820330452,282.63917398032106
BE,Belgium,1973,2341.4001165021896,19.01861863616935,282.7848510538574
BE,Belgium,1974,2438.886544798556,9.806739943848317,282.3461776336725
BE,Belgium,1975,2425.4472626728857,60.086875075952875,282.90051422592285
BE,Belgium,1976,2391.15505376852,42.42970112093806,283.00805108482166
BE,Belgium,1977,2535.8774811764793,18.69040406723513,282.25062603197216
BE,Belgium,1978,2347.0822258770604,61.455318171262334,283.2027070683839
BE,Belgium,1979,2246.9395488443865,70.02041001615316,283.5813731108574
BE,Belgium,1980,2176.824483658571,17.19618598929293,283.28031474195524
BE,Belgium,1981,2123.571578531535,23.254977114159438,283.44302403070964
BE,Belgium,1982,2201.9906448909283,7.538159717521966,283.12093876800395
BE,Belgium,1983,2435.5688349460142,14.162061791269677,282.4241792109772
BE,Belgium,1984,2870.5478308247984,18.47614324429403,281.33844645184814
BE,Belgium,1985,2143.6193079957684,27.951691128717272,283.49882811830264
BE,Belgium,1986,2370.35780943603,72.21396491982927,283.2698880793479
BE,Belgium,1987,2202.042244577605,76.83092383010084,283.84563918090356
BE,Belgium,1988,2249.8127839537965,35.1343324723295,283.2534223773392
BE,Belgium,1989,2313.427827206153,24.63818995608572,282.97510577537656
BE,Belgium,1990,2276.9519201528847,46.29613192140583,283.21701233099594
BE,Belgium,1991,2261.670942748939,35.74839870293866,283.25625272588286
BE,Belgium,1992,2438.7794785086608,24.16601517520699,282.54360701552355
BE,Belgium,1993,2493.64047084027,19.796885642946144,282.34790200375693
BE,Belgium,1994,2386.537351269274,16.910851619617794,282.71790115362523
BE,Belgium,1995,2345.675387085618,31.12712616483855,282.87095539305994
BE,Belgium,1996,2591.6928212777707,51.268257617766814,282.333055074051
BE,Belgium,1997,2335.9408627194243,15.224674019391912,282.82576441146557
BE,Belgium,1998,2120.1459591826388,100.135246614504,284.19691100256017
BE,Belgium,1999,2193.2509615773774,51.84277348569843,283.5079123103186
BE,Belgium,2000,2201.702099993119,66.50988032034806,283.64530906905804
BE,Belgium,2001,2412.2204514014365,17.199727182128314,282.56092874142576
BE,Belgium,2002,2215.7455858422136,37.90459344721111,283.28946829611243
BE,Belgium,2003,2252.3980433111537,39.99521785904878,283.2135716145459
BE,Belgium,2004,2535.813414641315,50.0363376835102,282.65844602434163
BE,Belgium,2005,2588.050615975892,77.24956754068135,282.6597838986711
BE,Belgium,2006,2232.781486803061,65.89241208238248,283.5575919991588
BE,Belgium,2007,2304.6354420437124,27.634948175764528,283.102155935023
BE,Belgium,2008,2311.52733165412,49.00473566547545,283.25923141617005
BE,Belgium,2009,2327.276131394444,30.229990300825207,283.00439144301697
BE,Belgium,2010,2814.2015789360894,38.28586924975214,281.7703980009033
BE,Belgium,2011,1870.6728932049255,92.93620543960249,284.80393201412215
BE,Belgium,2012,2141.97352693644,47.94976058428611,283.76207963600234
BE,Belgium,2013,2290.1946850710847,71.43271718691555,283.53605747050415
BE,Belgium,2014,2241.2400900876055,17.423077905173564,283.08840643684846
BE,Belgium,2015,2453.6694543570275,39.925056164759,282.7708242544558
BE,Belgium,2016,2042.0769339169606,111.11978934037037,284.5103587092766
BE,Belgium,2017,2266.2686348385405,18.89165685899797,282.9842984161832
BE,Belgium,2018,2354.131093275583,17.73890394400729,282.7729751705933
BE,Belgium,2019,2123.6384057446717,37.04580483124611,283.57666822976034
BE,Belgium,2020,2478.4020807495626,43.51367721477554,282.7462938822691
BE,Belgium,2021,2702.7145203942173,17.432041124278122,281.8796838923173
BE,Belgium,2022,2179.826374901886,81.58919890972692,283.79822784061105
BE,Belgium,2023,2205.4068757808327,46.27637452968098,283.4435226068216
BE,Belgium,2024,2212.880703912421,16.821981103412128,283.0471627128736
BE,Belgium,2025,2096.058322001106,12.210902176912796,283.3268805576553
BE,Belgium,2026,2528.9450818544656,9.14859705551266,282.15986443090503
BE,Belgium,2027,2650.4522977187953,29.899190838741845,282.0609826380542
BE,Belgium,2028,2260.4485411657015,74.14122235955828,283.55286237174846
BE,Belgium,2029,2187.1771683070724,78.39829937366737,283.69962925637935
BE,Belgium,2030,2076.489654324029,90.1699084044727,284.0356766196928
BE,Belgium,2031,2094.361465562163,102.75308249310677,284.2145543816028
BE,Belgium,2032,2182.236883415111,54.3555601526201,283.6906128038419
BE,Belgium,2033,2277.3018077150414,90.18901202548227,283.7048093174243
BE,Belgium,2034,1981.0506842122923,76.77535077998385,284.35615459864573
BE,Belgium,2035,2158.142996805981,25.81237188332135,283.41042224944084
BE,Belgium,2036,2152.829226476218,24.70212849152456,283.4017522842404
BE,Belgium,2037,1881.6831617496666,52.6119226422321,284.4118277231598
BE,Belgium,2038,2054.5569228030995,20.795387791588382,283.7307666606792
BE,Belgium,2039,1961.106607659573,51.299473073620405,284.1820822218894
BE,Belgium,2040,2290.2918473373074,21.955107496598316,282.9610828448457
BE,Belgium,2041,2175.583511622222,55.974932378702945,283.52437954071416
BE,Belgium,2042,1957.155843957095,94.02714498181467,284.53763075059544
BE,Belgium,2043,1950.4374589704757,70.80066485285225,284.4163701682618
BE,Belgium,2044,2353.2725630433083,39.75777017830409,283.0820469718164
BE,Belgium,2045,2120.931327972852,42.78953046765442,283.74605943165886
BE,Belgium,2046,2091.1689616801486,20.872478501790106,283.6299692738121
BE,Belgium,2047,2479.0645550231293,73.95206490816221,283.0915839888353
BE,Belgium,2048,2160.046626215204,97.93890661491128,284.05718146204595
BE,Belgium,2049,2127.4407006626707,57.96688664942063,283.8181989291417
BE,Belgium,2050,1765.9206182015982,38.21616859332349,284.73324389245005
BE,Belgium,2051,2146.777401885788,64.59169379152257,283.6313556951467
BE,Belgium,2052,2208.743797641601,47.70306616835411,283.4164398012137
BE,Belgium,2053,2182.366132859762,40.948056583027224,283.3623754909509
BE,Belgium,2054,2249.4339007266935,17.53403960740431,283.02545473762973
BE,Belgium,2055,1968.3432185566264,35.31718736403468,284.0609966300847
BE,Belgium,2056,2141.9239378934003,7.533623090814358,283.2117626714073
BE,Belgium,2057,2182.773291920329,76.43879286222646,283.85591244492883
BE,Belgium,2058,1996.0749749502374,48.87747150777769,284.1144419378957
BE,Belgium,2059,2601.9424341789586,40.04313658034661,282.32060545776983
BE,Belgium,2060,2090.151997638954,55.60930854128204,283.944792516658
BE,Belgium,2061,2149.8051172053706,35.964583287617366,283.5295431346576
BE,Belgium,2062,1914.308779299747,172.17167536849865,285.26235906762895
BE,Belgium,2063,1992.4627232938192,124.81898033028456,284.49066843391836
BE,Belgium,2064,2383.6301587562307,26.533491338674374,282.804493792393
BE,Belgium,2065,1953.8462681868614,35.31269134423672,284.12295154229867
BE,Belgium,2066,2219.769287398918,10.365447499897057,282.9493754411925
BE,Belgium,2067,2059.405904223956,35.04717431403717,283.8074589558509
BE,Belgium,2068,2250.6619429559405,69.39448133769712,283.428218625577
BE,Belgium,2069,1935.0491672363119,84.2485145050821,284.66288843202204
BE,Belgium,2070,2312.3422476571795,95.6698730515332,283.40940241901956
BE,Belgium,2071,1990.6074284332985,104.55664127527402,284.5705872116871
BE,Belgium,2072,2116.0187969420854,66.60422926028937,283.8094818325974
BE,Belgium,2073,2180.4891323070783,99.22776224046626,283.9690049932742
BE,Belgium,2074,1760.9905803475385,105.53705719339183,285.236591255684
BE,Belgium,2075,1933.63046422272,86.74850443079193,284.55864345542227
BE,Belgium,2076,2007.8831095126898,53.28859817291723,284.02803631379294
BE,Belgium,2077,1916.0667634264134,27.935280951693805,284.0619821466321
BE,Belgium,2078,1877.3648348366596,53.754644917416925,284.45385605503134
BE,Belgium,2079,2202.2592364906855,92.49076477496374,283.607544009023
BE,Belgium,2080,2061.744214386589,29.47460740896113,283.8159532100161
BE,Belgium,2081,2096.920918671609,50.48747977718308,283.81726507078235
BE,Belgium,2082,2213.61554083911,68.03316870773943,283.7092783114422
BE,Belgium,2083,2025.7037631306257,83.14626872384703,284.30352455811067
BE,Belgium,2084,2129.3027629170583,46.153898485167446,283.79999905933016
BE,Belgium,2085,2199.8172406745193,68.06259765814919,283.69959887344635
BE,Belgium,2086,2031.6583782473333,147.0335003072056,284.88164720739405
BE,Belgium,2087,1882.4829064885216,40.35141750132209,284.5367280741387
BE,Belgium,2088,1764.4553286352152,85.51953965029531,285.18948745302066
BE,Belgium,2089,1776.85744497522,62.274193640607976,285.0528565692741
BE,Belgium,2090,2044.8326393968268,91.98639135952132,284.36985130819505
BE,Belgium,2091,1872.7744671719452,122.55521565352048,284.93058182393884
BE,Belgium,2092,2045.1453489681453,40.769436407442335,283.969186659729
BE,Belgium,2093,2055.1386187511416,50.22578040258111,284.0036283311255
BE,Belgium,2094,2082.481246956071,50.859722822343855,283.89180208613465
BE,Belgium,2095,1950.2122128311453,45.343384286147696,284.18792638398645
BE,Belgium,2096,1791.0305060823366,97.44470596390586,285.11217458191624
BE,Belgium,2097,1891.216027465368,89.1262514752616,284.90566203655123
BE,Belgium,2098,1961.6399612882344,45.80568642699397,284.1074453272495
BE,Belgium,2099,1863.1670366877997,121.08249333678913,285.00518242498754
BE,Belgium,2100,1769.0620098530283,143.78650484517908,285.5084812701729
BG,Bulgaria,1950,2465.6816738458665,176.52451393158233,283.7696008559858
BG,Bulgaria,1951,2666.251350418037,143.10246088224417,283.02320438091454
BG,Bulgaria,1952,2668.630587385382,76.49960199558893,282.57959785571586
BG,Bulgaria,1953,2500.4970726171427,196.7980177832031,283.8589565552684
BG,Bulgaria,1954,2184.4886286630963,189.72194756543414,284.6791131014967
BG,Bulgaria,1955,2309.8560916995248,190.2524389419561,284.3505576236414
BG,Bulgaria,1956,2250.0512875649238,197.64633660736328,284.59779283601017
BG,Bulgaria,1957,2799.686704319258,109.29386972667062,282.5725007539541
BG,Bulgaria,1958,2686.9335371494103,148.76631917952903,283.13114857268687
BG,Bulgaria,1959,2286.709034074508,168.31621786224503,284.41932879869614
BG,Bulgaria,1960,2677.4261807372577,193.48749194348673,283.3614553440714
BG,Bulgaria,1961,2654.847727784439,117.94919922543596,282.8656313522862
BG,Bulgaria,1962,3012.281498790179,116.16202107299212,281.9816589482517
BG,Bulgaria,1963,2683.7056142251026,83.96215904633068,282.60700352531205
BG,Bulgaria,1964,2265.251945940319,169.35716659821406,284.26903352263344
BG,Bulgaria,1965,2537.822389809922,251.89391088950558,284.0032939496798
BG,Bulgaria,1966,2388.239915676085,126.89396976311589,283.7777145067355
BG,Bulgaria,1967,2456.7193275024124,122.16293989709129,283.5736787893789
BG,Bulgaria,1968,2621.4398628021922,49.4761149465428,282.5340910500594
BG,Bulgaria,1969,2490.4545554618953,214.02383263359468,284.01431968018414
BG,Bulgaria,1970,2986.6312462479,164.5188975373888,282.1978434398681
BG,Bulgaria,1971,2340.008367444004,167.68450862043127,284.14324728541095
BG,Bulgaria,1972,2035.9993955520406,170.5578673953361,285.10743601153956
BG,Bulgaria,1973,2314.247378495435,176.11289099279173,284.2143328968959
BG,Bulgaria,1974,2382.8598982669555,187.20256378764483,284.11599765626687
BG,Bulgaria,1975,2790.4096364905818,148.6725674817151,282.8676560855718
BG,Bulgaria,1976,2616.153280558253,110.96681041386454,283.12975294509374
BG,Bulgaria,1977,2538.0543283305656,121.82821681436089,283.3016652928023
BG,Bulgaria,1978,2429.4653861176207,178.056071740732,283.99022015910606
BG,Bulgaria,1979,2349.8695965766037,208.83659712459433,284.2596927748109
BG,Bulgaria,1980,2298.5473073067055,164.2554745515826,284.22233373022914
BG,Bulgaria,1981,2469.051185443155,179.39349260721244,283.8780414505063
BG,Bulgaria,1982,2327.2620454539506,162.26500480292486,284.21474029306125
BG,Bulgaria,1983,1855.814201422201,170.3047295530027,285.48894527454894
BG,Bulgaria,1984,2294.720914199776,199.02429073555558,284.4751680300071
BG,Bulgaria,1985,2583.3270075195746,161.57275248659107,283.4340933649442
BG,Bulgaria,1986,2257.032704761566,201.2119372763221,284.5958853566519
BG,Bulgaria,1987,2341.824844353266,170.78453261934564,284.21918766478103
BG,Bulgaria,1988,2265.4961563605602,114.98296566947607,284.0947911175277
BG,Bulgaria,1989,2062.545991828646,89.84403477973704,284.5171835604058
BG,Bulgaria,1990,2416.96324001172,129.4818368893318,283.71787347584916
BG,Bulgaria,1991,2276.3160272391133,107.23715156450845,283.9274888545104
BG,Bulgaria,1992,2383.4222791129337,210.4678020130162,284.2383675528518
BG,Bulgaria,1993,2325.5276914083947,146.22186724231628,284.10629840357944
BG,Bulgaria,1994,2239.2592651496793,179.76549135352025,284.4500822007528
BG,Bulgaria,1995,2387.6392575793293,194.25815075104137,284.10418218167
BG,Bulgaria,1996,2390.877124408055,135.25537165616757,283.82282522465533
BG,Bulgaria,1997,2486.0957856539303,112.06553998037884,283.3520199893935
BG,Bulgaria,1998,2129.91860710293,131.13043175871883,284.6325277135216
BG,Bulgaria,1999,2224.4117553325364,214.00708691706677,284.72725000889596
BG,Bulgaria,2000,1994.3364315178965,291.70435547821876,285.77708286438303
BG,Bulgaria,2001,2057.8595331662027,267.9081095558593,285.46301881458555
BG,Bulgaria,2002,2316.7265193011162,157.3227122471595,284.07929632640685
BG,Bulgaria,2003,2003.6858704610725,210.81683211169275,285.313699238751
BG,Bulgaria,2004,2216.9930608235177,206.9888863439565,284.64135577543993
BG,Bulgaria,2005,3075.9129252188536,220.71713712418318,282.4299245073161
BG,Bulgaria,2006,2326.2155975314226,259.61030443143466,284.7738210089443
BG,Bulgaria,2007,2847.3604364707485,270.4951467187795,283.4187754041704
BG,Bulgaria,2008,2497.4374499624787,226.86796550098373,284.00556639990316
BG,Bulgaria,2009,2204.55102837733,183.94778641872622,284.7016036287922
BG,Bulgaria,2010,2287.3527890938713,150.78000034215128,284.35380735319734
BG,Bulgaria,2011,2380.891458564854,290.8474037001265,284.69654622562996
BG,Bulgaria,2012,2253.4836952324117,229.9249387762739,284.7691236683363
BG,Bulgaria,2013,2237.8827397940413,221.09466500991644,284.8849176992764
BG,Bulgaria,2014,2185.964491834811,260.9322156372484,285.0865193541685
BG,Bulgaria,2015,2540.9518725727066,194.95977449164346,283.75145906543753
BG,Bulgaria,2016,2082.915059885494,211.04201638275833,285.33171765662536
BG,Bulgaria,2017,2023.9997206199257,205.3173232324673,285.2893865375937
BG,Bulgaria,2018,2036.3828321324545,94.51143928684463,284.49950483026873
BG,Bulgaria,2019,2131.5226753117536,179.80525028304393,284.8637168158479
BG,Bulgaria,2020,2362.586059516399,205.72187897984995,284.37240066653703
BG,Bulgaria,2021,2411.9728216684666,188.34840300818004,284.0109986923879
BG,Bulgaria,2022,2058.65038040325,215.31681212280677,285.18170629641344
BG,Bulgaria,2023,2392.521800401018,251.82614083435197,284.51910551729816
BG,Bulgaria,2024,2238.8650800674827,351.1186013487577,285.32846400827714
BG,Bulgaria,2025,2362.44873343445,297.38033623335417,284.8754095248882
BG,Bulgaria,2026,1995.5499848599234,274.15487828562755,285.7078999696076
BG,Bulgaria,2027,2436.782955415877,291.2745612276083,284.55086794550766
BG,Bulgaria,2028,2247.9557230986984,186.067302797835,284.4785434340988
BG,Bulgaria,2029,2047.3531290858282,271.0538333132986,285.411561861713
BG,Bulgaria,2030,1739.805880388758,310.0334471483517,286.72513717794425
BG,Bulgaria,2031,1999.0270750377586,308.04499120267064,285.7710625909906
BG,Bulgaria,2032,2287.173836041316,176.03341645786648,284.4111713875218
BG,Bulgaria,2033,2092.1036615310923,176.45126782986256,285.00831887750184
BG,Bulgaria,2034,2165.528438359844,241.06413653183571,285.16052191143217
BG,Bulgaria,2035,2351.674990376315,244.9123337638824,284.4502771000854
BG,Bulgaria,2036,2083.3822429073666,361.2227060477933,285.7947089502546
BG,Bulgaria,2037,1907.9732635436076,337.41208989997034,286.20434223095765
BG,Bulgaria,2038,2160.918890239571,266.8185318871163,285.19692216888234
BG,Bulgaria,2039,1769.672720995421,256.57079905561244,286.4318415352245
BG,Bulgaria,2040,1934.0974090197408,278.3788374782698,285.90228074147313
BG,Bulgaria,2041,2021.2639511919062,368.36397452784155,286.03060767732796
BG,Bulgaria,2042,2001.5382246536167,318.27424156754705,285.8577445214072
BG,Bulgaria,2043,2156.5910246910826,227.11324862977224,285.11281792008384
BG,Bulgaria,2044,2236.540495586967,319.24402183782956,285.19457304324334
BG,Bulgaria,2045,2106.5367425264503,240.49232095984078,285.13378161406786
BG,Bulgaria,2046,2308.600813096215,332.679613213638,285.05384982975136
BG,Bulgaria,2047,2029.2199549500006,235.54174596839852,285.4053417446018
BG,Bulgaria,2048,2072.818475965989,325.3901758429601,285.81522825172374
BG,Bulgaria,2049,2133.3855428954435,279.06006032008486,285.2505582858306
BG,Bulgaria,2050,1811.8936277449066,393.83307094104936,286.75685315118454
BG,Bulgaria,2051,2051.3473611176964,218.53383791695018,285.2335472365931
BG,Bulgaria,2052,2099.101564408073,221.59308057316096,285.07103127633394
BG,Bulgaria,2053,2154.9025685971155,265.81899918162657,285.1771201773495
BG,Bulgaria,2054,2056.4586908592155,333.83445647544835,285.80620110226704
BG,Bulgaria,2055,2199.663366535155,458.37722372202285,286.0014119689513
BG,Bulgaria,2056,2231.4274727614315,349.7749203923177,285.24673890572933
BG,Bulgaria,2057,2199.534283665136,342.914921051386,285.3844636144256
BG,Bulgaria,2058,1854.7513966366546,396.82587061428086,286.6866766517937
BG,Bulgaria,2059,2366.3827394491987,267.10567050327376,284.58357076298034
BG,Bulgaria,2060,2137.3923320603176,360.0212309771155,285.65431093195235
BG,Bulgaria,2061,2121.466225320357,239.73864028579527,285.14927942824335
BG,Bulgaria,2062,2182.726348433434,360.6325350584098,285.43103605471237
BG,Bulgaria,2063,1719.272829551131,340.2546754956548,286.75343287897095
BG,Bulgaria,2064,2004.258728230462,346.85353025683276,286.0946588540137
BG,Bulgaria,2065,1651.9915054197236,329.9691935959887,286.9230219390563
BG,Bulgaria,2066,2173.310238875374,277.1849204534052,285.25039870880767
BG,Bulgaria,2067,1972.3666685871174,377.7062575316048,286.1387095918459
BG,Bulgaria,2068,1953.370660710486,200.06281892554725,285.49737141456063
BG,Bulgaria,2069,2265.928866371744,330.28007115721607,285.13760051018886
BG,Bulgaria,2070,2503.7140489317912,194.89413982653278,283.84778872911124
BG,Bulgaria,2071,2233.794376378812,325.2462876823078,285.1439811058989
BG,Bulgaria,2072,2088.8041080131516,375.9210069962912,286.0532294832991
BG,Bulgaria,2073,2402.609478492485,213.73291320681923,284.2449038011284
BG,Bulgaria,2074,2037.7352399509994,353.4606322059029,285.95431991368673
BG,Bulgaria,2075,2121.9718430295875,328.1147741096509,285.7473460137419
BG,Bulgaria,2076,2140.8259256586757,255.11131039686532,285.1760307801291
BG,Bulgaria,2077,2119.9018365083575,461.53516957228425,286.3930836348813
BG,Bulgaria,2078,2070.2692879816686,318.6155787668568,285.7440246067913
BG,Bulgaria,2079,2266.8705330856837,237.16345597984397,284.70665812648105
BG,Bulgaria,2080,2414.7578024965783,339.5152876337136,284.9030869906515
BG,Bulgaria,2081,2156.8748460947377,286.67514021245387,285.1944281454836
BG,Bulgaria,2082,2230.5076232270326,323.7991825869709,285.19353279029144
BG,Bulgaria,2083,2264.4436343466623,311.9792117127597,285.15144784582253
BG,Bulgaria,2084,2170.773194964208,265.6278146007231,285.2387086850581
BG,Bulgaria,2085,2198.0578417240254,273.91270282371835,285.22993164362856
BG,Bulgaria,2086,2226.9239997086565,313.18674457172114,285.2438866544612
BG,Bulgaria,2087,2418.534859855358,335.0078618923799,284.9215172444408
BG,Bulgaria,2088,2055.2245290758874,369.6186095581945,286.05849973334233
BG,Bulgaria,2089,1882.4572359031547,292.6910777740148,286.1405382208165
BG,Bulgaria,2090,2003.1687240693243,330.96102589188905,285.96362138573943
BG,Bulgaria,2091,1862.026898035758,460.454224990847,287.0062210890775
BG,Bulgaria,2092,1772.5300792308294,416.2857730939215,287.0610764708873
BG,Bulgaria,2093,1775.582933516467,370.01751002721824,286.9218435228944
BG,Bulgaria,2094,2029.592426089372,299.9945455995531,285.7475762046266
BG,Bulgaria,2095,2177.244242597002,207.5601097741691,284.9759291122961
BG,Bulgaria,2096,1777.6014298087641,306.168616078856,286.48726039091974
BG,Bulgaria,2097,2028.2797162122756,332.8521810256609,285.9503096714749
BG,Bulgaria,2098,1963.16731900264,286.1734417623608,285.8749715113223
BG,Bulgaria,2099,2100.8453424299264,368.02554345611543,285.8439894546898
BG,Bulgaria,2100,1880.224912528348,293.43111502396874,286.24442303390566
HR,Croatia,1950,2072.9247315349335,228.75098138641027,285.2917681110094
HR,Croatia,1951,2232.3275836639295,171.85175378340472,284.53034504698815
HR,Croatia,1952,2002.3978366335502,102.01340517980353,284.81151907939727
HR,Croatia,1953,1981.469999061775,188.49981888485956,285.430426724369
HR,Croatia,1954,1819.2989492186161,176.30924260710907,285.7001185927812
HR,Croatia,1955,2074.2919397182823,273.1906498989813,285.42834049263666
HR,Croatia,1956,1973.226544447074,176.91245503421746,285.35490191160784
HR,Croatia,1957,2131.2046196619126,128.1905612440332,284.7174413186054
HR,Croatia,1958,2337.682756254683,96.6636280072706,283.88415530871004
HR,Croatia,1959,1740.2198034924124,204.37893973757195,286.1895149695481
HR,Croatia,1960,2246.7704606447987,174.25290980681416,284.6100117792192
HR,Croatia,1961,2311.1376707009968,91.99701329087415,283.7787099726927
HR,Croatia,1962,2438.3958318087475,102.02814780269075,283.5406234762113
HR,Croatia,1963,2120.148478333449,115.61261595253276,284.52211165275764
HR,Croatia,1964,1693.0528018336036,144.9554014516418,285.75813094260354
HR,Croatia,1965,1997.0588215319533,195.46296920808877,285.40607556305895
HR,Croatia,1966,1989.0293426540256,148.9804498377148,285.2506243361116
HR,Croatia,1967,2157.5111051512263,70.99808077146146,284.2464661052026
HR,Croatia,1968,2028.5067267030267,61.05644197992287,284.44705544765293
HR,Croatia,1969,2033.9066668210844,152.60412068532034,285.00856485415807
HR,Croatia,1970,2215.4229058199044,136.96153047919404,284.44973221177344
HR,Croatia,1971,2039.7347278205648,184.40391096221254,285.13199910977625
HR,Croatia,1972,1806.3040341387014,100.23203278523002,285.5590160671071
HR,Croatia,1973,1855.2721714008578,158.08424630298012,285.55269778492783
HR,Croatia,1974,1980.9752580444604,178.11339631800547,285.34969463791964
HR,Croatia,1975,2198.017713367749,162.87912870113905,284.63969219107076
HR,Croatia,1976,2104.1611029410433,118.75436629733997,284.79760100938495
HR,Croatia,1977,2097.566417085026,98.98962017066017,284.4553513860893
HR,Croatia,1978,2068.229810948087,239.04041525826514,285.4906408293796
HR,Croatia,1979,1811.5937097192186,285.04773134558366,286.35584155349585
HR,Croatia,1980,1748.0365916782466,170.02106729716215,285.9950894682357
